Contrast name:,Group (ODD_joke-lit)
Within-subjects contrast matrix:,c[1;1],c[1;2],
,1.000000,0.000000,
Between-subjects contrast matrix:,c[1;1],
,1.000000,
Overlap threshold:,0.000000

Results
ROI#,ROI size,average localizer mask size,inter-subject overlap,h[1;1],stderr[1;1],T/F,dof,p,p-fdr
1,370,37,1.000000,0.242039,0.074112,3.265839,20.000000,0.001934,0.011603
2,743,74,1.000000,0.058268,0.049898,1.167738,20.000000,0.128323,0.144142
3,462,46,1.000000,0.048430,0.044394,1.090906,20.000000,0.144142,0.144142
4,1627,162,1.000000,0.055010,0.042353,1.298842,20.000000,0.104387,0.144142
5,2948,294,1.000000,0.067645,0.026456,2.556925,20.000000,0.009397,0.028192
6,644,64,1.000000,0.068939,0.039054,1.765238,20.000000,0.046394,0.092789
