Contrast name:,Group (ment-pain)
Within-subjects contrast matrix:,c[1;1],c[1;2],c[1;3],c[1;4],c[1;5],
,0.000000,0.000000,0.000000,0.000000,1.000000,
Between-subjects contrast matrix:,c[1;1],
,1.000000,
Overlap threshold:,0.000000

Results
ROI#,ROI size,average localizer mask size,inter-subject overlap,h[1;1],stderr[1;1],T/F,dof,p,p-fdr
1,1885,188,1.000000,0.150419,0.100193,1.501293,15.000000,0.077018,0.210784
2,3322,332,1.000000,-0.577896,0.111646,-5.176157,15.000000,0.999944,0.999944
3,1525,152,1.000000,0.105703,0.075285,1.404040,15.000000,0.090336,0.210784
4,4182,418,1.000000,0.248814,0.119052,2.089969,15.000000,0.027033,0.189229
5,3419,341,1.000000,-0.049556,0.047524,-1.042751,15.000000,0.843210,0.983746
6,1313,131,1.000000,-0.006724,0.044160,-0.152275,15.000000,0.559500,0.831755
7,4051,405,1.000000,-0.003307,0.013643,-0.242367,15.000000,0.594111,0.831755
