Contrast name:,Group (pain)
Within-subjects contrast matrix:,c[1;1],c[1;2],c[1;3],c[1;4],c[1;5],
,0.000000,1.000000,0.000000,0.000000,0.000000,
Between-subjects contrast matrix:,c[1;1],
,1.000000,
Overlap threshold:,0.000000

Results
ROI#,ROI size,average localizer mask size,inter-subject overlap,h[1;1],stderr[1;1],T/F,dof,p,p-fdr
1,1885,188,1.000000,-0.223677,0.060842,-3.676342,15.000000,0.998877,0.999796
2,3322,332,1.000000,0.550714,0.127014,4.335861,15.000000,0.000294,0.002058
3,1525,152,1.000000,-0.148050,0.063287,-2.339362,15.000000,0.983218,0.999796
4,4182,418,1.000000,-0.376120,0.083225,-4.519290,15.000000,0.999796,0.999796
5,3419,341,1.000000,0.093748,0.040832,2.295941,15.000000,0.018255,0.063892
6,1313,131,1.000000,-0.033450,0.052465,-0.637560,15.000000,0.733314,0.999796
7,4051,405,1.000000,-0.008076,0.006870,-1.175649,15.000000,0.870971,0.999796
