"ROI","ROI.size","average.localizer.mask.size","inter.subject.overlap","sigChange","SubjectNumber","Contrast","filename","fROIs","task","ind_selection_method"
"1","2948","294","1.000000","1.228939","5","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"2","1627","162","1.000000","1.189609","5","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"3","644","64","1.000000","1.241365","5","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"4","743","74","1.000000","2.108146","5","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"5","462","46","1.000000","0.602330","5","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"6","370","37","1.000000","0.732308","5","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"1","2948","294","1.000000","1.134062","5","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"2","1627","162","1.000000","1.002777","5","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"3","644","64","1.000000","0.521737","5","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"4","743","74","1.000000","1.892745","5","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"5","462","46","1.000000","0.574423","5","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"6","370","37","1.000000","0.442205","5","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"1","2948","294","1.000000","0.094877","5","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"2","1627","162","1.000000","0.186832","5","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"3","644","64","1.000000","0.719628","5","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"4","743","74","1.000000","0.215401","5","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"5","462","46","1.000000","0.027907","5","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"6","370","37","1.000000","0.290103","5","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"1","2948","294","1.000000","1.164472","6","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"2","1627","162","1.000000","0.742626","6","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"3","644","64","1.000000","1.370666","6","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"4","743","74","1.000000","1.256056","6","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"5","462","46","1.000000","1.518410","6","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"6","370","37","1.000000","1.053457","6","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"1","2948","294","1.000000","1.000061","6","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"2","1627","162","1.000000","0.554976","6","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"3","644","64","1.000000","1.022140","6","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"4","743","74","1.000000","1.005119","6","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"5","462","46","1.000000","1.276494","6","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"6","370","37","1.000000","0.859755","6","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"1","2948","294","1.000000","0.164411","6","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"2","1627","162","1.000000","0.187650","6","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"3","644","64","1.000000","0.348526","6","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"4","743","74","1.000000","0.250937","6","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"5","462","46","1.000000","0.241916","6","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"6","370","37","1.000000","0.193702","6","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"1","2948","294","1.000000","1.591582","7","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"2","1627","162","1.000000","0.979107","7","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"3","644","64","1.000000","1.357974","7","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"4","743","74","1.000000","2.402534","7","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"5","462","46","1.000000","2.405363","7","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"6","370","37","1.000000","1.483303","7","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"1","2948","294","1.000000","1.609569","7","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"2","1627","162","1.000000","0.939636","7","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"3","644","64","1.000000","1.318253","7","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"4","743","74","1.000000","2.743116","7","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"5","462","46","1.000000","2.726708","7","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"6","370","37","1.000000","1.593951","7","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"1","2948","294","1.000000","-0.017987","7","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"2","1627","162","1.000000","0.03947","7","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"3","644","64","1.000000","0.039721","7","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"4","743","74","1.000000","-0.340582","7","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"5","462","46","1.000000","-0.321345","7","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"6","370","37","1.000000","-0.110648","7","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"1","2948","294","1.000000","1.461603","8","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"2","1627","162","1.000000","0.867469","8","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"3","644","64","1.000000","-0.285134","8","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"4","743","74","1.000000","2.985634","8","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"5","462","46","1.000000","3.175369","8","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"6","370","37","1.000000","1.134743","8","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"1","2948","294","1.000000","1.371755","8","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"2","1627","162","1.000000","0.748917","8","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"3","644","64","1.000000","-0.169809","8","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"4","743","74","1.000000","2.9603","8","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"5","462","46","1.000000","3.138389","8","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"6","370","37","1.000000","1.077499","8","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"1","2948","294","1.000000","0.089847","8","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"2","1627","162","1.000000","0.118552","8","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"3","644","64","1.000000","-0.115324","8","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"4","743","74","1.000000","0.025334","8","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"5","462","46","1.000000","0.03698","8","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"6","370","37","1.000000","0.057243","8","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"1","2948","294","1.000000","1.229524","9","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"2","1627","162","1.000000","0.85098","9","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"3","644","64","1.000000","0.276761","9","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"4","743","74","1.000000","1.963176","9","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"5","462","46","1.000000","1.256377","9","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"6","370","37","1.000000","1.828608","9","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"1","2948","294","1.000000","1.245636","9","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"2","1627","162","1.000000","0.923477","9","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"3","644","64","1.000000","0.491503","9","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"4","743","74","1.000000","1.674294","9","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"5","462","46","1.000000","0.913915","9","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"6","370","37","1.000000","1.778466","9","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"1","2948","294","1.000000","-0.016112","9","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"2","1627","162","1.000000","-0.072496","9","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"3","644","64","1.000000","-0.214742","9","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"4","743","74","1.000000","0.288882","9","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"5","462","46","1.000000","0.342462","9","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"6","370","37","1.000000","0.050143","9","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"1","2948","294","1.000000","1.100395","10","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"2","1627","162","1.000000","0.547163","10","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"3","644","64","1.000000","0.307776","10","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"4","743","74","1.000000","1.526103","10","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"5","462","46","1.000000","2.552829","10","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"6","370","37","1.000000","2.13106","10","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"1","2948","294","1.000000","0.973763","10","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"2","1627","162","1.000000","0.40003","10","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"3","644","64","1.000000","0.28108","10","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"4","743","74","1.000000","1.345283","10","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"5","462","46","1.000000","2.220864","10","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"6","370","37","1.000000","1.714163","10","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"1","2948","294","1.000000","0.126633","10","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"2","1627","162","1.000000","0.147133","10","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"3","644","64","1.000000","0.026696","10","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"4","743","74","1.000000","0.18082","10","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"5","462","46","1.000000","0.331965","10","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"6","370","37","1.000000","0.416897","10","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"1","2948","294","1.000000","0.752419","11","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"2","1627","162","1.000000","0.601844","11","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"3","644","64","1.000000","0.127231","11","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"4","743","74","1.000000","1.557304","11","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"5","462","46","1.000000","1.261095","11","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"6","370","37","1.000000","1.441209","11","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"1","2948","294","1.000000","0.844736","11","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"2","1627","162","1.000000","0.626048","11","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"3","644","64","1.000000","0.161288","11","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"4","743","74","1.000000","1.582309","11","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"5","462","46","1.000000","1.424306","11","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"6","370","37","1.000000","1.551419","11","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"1","2948","294","1.000000","-0.092317","11","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"2","1627","162","1.000000","-0.024204","11","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"3","644","64","1.000000","-0.034057","11","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"4","743","74","1.000000","-0.025005","11","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"5","462","46","1.000000","-0.163211","11","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"6","370","37","1.000000","-0.11021","11","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"1","2948","294","1.000000","1.359834","12","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"2","1627","162","1.000000","1.585237","12","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"3","644","64","1.000000","0.789458","12","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"4","743","74","1.000000","1.605421","12","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"5","462","46","1.000000","2.180088","12","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"6","370","37","1.000000","2.672449","12","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"1","2948","294","1.000000","1.504486","12","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"2","1627","162","1.000000","1.325755","12","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"3","644","64","1.000000","0.462045","12","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"4","743","74","1.000000","1.911859","12","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"5","462","46","1.000000","2.399049","12","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"6","370","37","1.000000","3.154292","12","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"1","2948","294","1.000000","-0.144652","12","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"2","1627","162","1.000000","0.259482","12","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"3","644","64","1.000000","0.327414","12","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"4","743","74","1.000000","-0.306438","12","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"5","462","46","1.000000","-0.218961","12","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"6","370","37","1.000000","-0.481842","12","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"1","2948","294","1.000000","0.43238","13","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"2","1627","162","1.000000","0.487459","13","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"3","644","64","1.000000","0.221484","13","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"4","743","74","1.000000","0.363857","13","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"5","462","46","1.000000","1.083032","13","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"6","370","37","1.000000","0.914933","13","1","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"1","2948","294","1.000000","0.043854","13","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"2","1627","162","1.000000","0.178825","13","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"3","644","64","1.000000","0.136937","13","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"4","743","74","1.000000","-0.082897","13","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"5","462","46","1.000000","0.876244","13","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"6","370","37","1.000000","-0.085743","13","2","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
"1","2948","294","1.000000","0.388525","13","3","LangfROIs_resp_Jokes_20170703","LangfROIs","Jokes","Top10Percent"
