"ROI","ROI.size","average.localizer.mask.size","inter.subject.overlap","sigChange","SubjectNumber","Contrast","filename","fROIs","task","ind_selection_method"
"3","644","50","1.000000","0.714842","2","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"4","743","50","1.000000","0.174734","2","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"5","462","50","1.000000","0.072025","2","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"6","370","50","1.000000","0.882778","2","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"1","2948","50","1.000000","-0.192410","2","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"2","1627","50","1.000000","-0.114823","2","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"3","644","50","1.000000","-0.031238","2","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"4","743","50","1.000000","-0.282767","2","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"5","462","50","1.000000","-0.634177","2","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"6","370","50","1.000000","0.154410","2","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"1","2948","50","1.000000","0.989960","3","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"2","1627","50","1.000000","0.501543","3","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"3","644","50","1.000000","0.529887","3","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"4","743","50","1.000000","0.957662","3","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"5","462","50","1.000000","0.676782","3","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"6","370","50","1.000000","1.184323","3","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"1","2948","50","1.000000","1.164146","3","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"2","1627","50","1.000000","0.509455","3","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"3","644","50","1.000000","0.544758","3","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"4","743","50","1.000000","1.085155","3","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"5","462","50","1.000000","0.740112","3","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"6","370","50","1.000000","1.361924","3","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"1","2948","50","1.000000","1.124456","3","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"2","1627","50","1.000000","0.582372","3","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"3","644","50","1.000000","0.601955","3","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"4","743","50","1.000000","1.058899","3","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"5","462","50","1.000000","0.745547","3","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"6","370","50","1.000000","1.308067","3","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"1","2948","50","1.000000","0.134496","3","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"2","1627","50","1.000000","0.080829","3","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"3","644","50","1.000000","0.072067","3","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"4","743","50","1.000000","0.101238","3","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"5","462","50","1.000000","0.068765","3","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"6","370","50","1.000000","0.123743","3","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"1","2948","50","1.000000","1.229247","4","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"2","1627","50","1.000000","0.294376","4","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"3","644","50","1.000000","1.540382","4","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"4","743","50","1.000000","1.185957","4","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"5","462","50","1.000000","1.082996","4","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"6","370","50","1.000000","1.347039","4","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"1","2948","50","1.000000","1.523114","4","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"2","1627","50","1.000000","0.466055","4","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"3","644","50","1.000000","1.993458","4","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"4","743","50","1.000000","2.036401","4","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"5","462","50","1.000000","2.090773","4","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"6","370","50","1.000000","2.188529","4","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"1","2948","50","1.000000","1.390113","4","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"2","1627","50","1.000000","0.385671","4","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"3","644","50","1.000000","1.623925","4","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"4","743","50","1.000000","1.507308","4","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"5","462","50","1.000000","1.411972","4","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"6","370","50","1.000000","1.886161","4","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"1","2948","50","1.000000","0.160866","4","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"2","1627","50","1.000000","0.091295","4","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"3","644","50","1.000000","0.083543","4","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"4","743","50","1.000000","0.321351","4","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"5","462","50","1.000000","0.328976","4","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"6","370","50","1.000000","0.539122","4","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"1","2948","50","1.000000","1.592333","5","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"2","1627","50","1.000000","1.209042","5","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"3","644","50","1.000000","0.892192","5","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"4","743","50","1.000000","2.125010","5","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"5","462","50","1.000000","0.565850","5","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"6","370","50","1.000000","0.638772","5","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"1","2948","50","1.000000","1.793408","5","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"2","1627","50","1.000000","1.253159","5","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"3","644","50","1.000000","1.342588","5","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"4","743","50","1.000000","2.195487","5","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"5","462","50","1.000000","0.510281","5","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"6","370","50","1.000000","0.807683","5","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"1","2948","50","1.000000","2.193504","5","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"2","1627","50","1.000000","1.873375","5","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"3","644","50","1.000000","1.939467","5","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"4","743","50","1.000000","3.211075","5","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"5","462","50","1.000000","0.845504","5","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"6","370","50","1.000000","1.638949","5","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"1","2948","50","1.000000","0.601171","5","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"2","1627","50","1.000000","0.664333","5","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"3","644","50","1.000000","1.047275","5","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"4","743","50","1.000000","1.086065","5","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"5","462","50","1.000000","0.279654","5","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"6","370","50","1.000000","1.000177","5","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"1","2948","50","1.000000","1.127084","6","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"2","1627","50","1.000000","0.727314","6","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"3","644","50","1.000000","1.147197","6","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"4","743","50","1.000000","1.16664","6","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"5","462","50","1.000000","1.326118","6","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"6","370","50","1.000000","0.834065","6","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"1","2948","50","1.000000","1.153972","6","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"2","1627","50","1.000000","0.675801","6","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"3","644","50","1.000000","1.217981","6","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"4","743","50","1.000000","1.16961","6","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"5","462","50","1.000000","1.343274","6","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"6","370","50","1.000000","0.928214","6","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"1","2948","50","1.000000","1.629868","6","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"2","1627","50","1.000000","1.197079","6","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"3","644","50","1.000000","1.596069","6","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"4","743","50","1.000000","1.826324","6","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"5","462","50","1.000000","1.854406","6","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"6","370","50","1.000000","1.328328","6","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"1","2948","50","1.000000","0.502784","6","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"2","1627","50","1.000000","0.469764","6","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"3","644","50","1.000000","0.448871","6","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"4","743","50","1.000000","0.659684","6","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"5","462","50","1.000000","0.528289","6","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"6","370","50","1.000000","0.494263","6","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"1","2948","50","1.000000","2.536331","7","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"2","1627","50","1.000000","1.325816","7","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"3","644","50","1.000000","1.309882","7","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"4","743","50","1.000000","2.870492","7","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"5","462","50","1.000000","2.692248","7","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"6","370","50","1.000000","1.626371","7","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"1","2948","50","1.000000","2.542059","7","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"2","1627","50","1.000000","1.242994","7","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"3","644","50","1.000000","1.374889","7","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"4","743","50","1.000000","2.662026","7","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"5","462","50","1.000000","2.428036","7","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"6","370","50","1.000000","1.609482","7","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"1","2948","50","1.000000","2.899418","7","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"2","1627","50","1.000000","1.522768","7","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"3","644","50","1.000000","1.806352","7","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"4","743","50","1.000000","3.124045","7","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"5","462","50","1.000000","3.088628","7","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"6","370","50","1.000000","1.865954","7","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"1","2948","50","1.000000","0.363087","7","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"2","1627","50","1.000000","0.196951","7","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"3","644","50","1.000000","0.496471","7","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"4","743","50","1.000000","0.253553","7","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"5","462","50","1.000000","0.39638","7","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"6","370","50","1.000000","0.239582","7","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"1","2948","50","1.000000","1.379271","8","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"2","1627","50","1.000000","0.744311","8","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"3","644","50","1.000000","-0.391287","8","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"4","743","50","1.000000","2.742595","8","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"5","462","50","1.000000","2.676307","8","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"6","370","50","1.000000","0.574622","8","1","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"1","2948","50","1.000000","1.485431","8","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"2","1627","50","1.000000","1.001375","8","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"3","644","50","1.000000","0.275917","8","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"4","743","50","1.000000","3.079458","8","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"5","462","50","1.000000","2.986542","8","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"6","370","50","1.000000","1.310895","8","2","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"1","2948","50","1.000000","1.580681","8","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"2","1627","50","1.000000","0.96236","8","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"3","644","50","1.000000","-0.273273","8","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"4","743","50","1.000000","3.025595","8","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"5","462","50","1.000000","3.212177","8","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"6","370","50","1.000000","1.037117","8","3","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"1","2948","50","1.000000","0.201411","8","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
"2","1627","50","1.000000","0.218049","8","4","LangfROIs_resp_JokesCustom_Top50Voxels_20170720","LangfROIs","JokesCustom","Top50Voxels"
