"ROI","ROI.size","average.localizer.mask.size","inter.subject.overlap","sigChange","SubjectNumber","Contrast","filename","fROIs","task","ind_selection_method"
"7","4051","405","1.000000","0.292257","1","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"1","1885","188","1.000000","0.504533","2","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"2","3322","332","1.000000","0.418256","2","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"3","1525","152","1.000000","-0.277478","2","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"4","4182","418","1.000000","0.058632","2","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"5","3419","341","1.000000","0.254395","2","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"6","1313","131","1.000000","0.271016","2","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"7","4051","405","1.000000","0.459814","2","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"1","1885","188","1.000000","0.339033","2","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"2","3322","332","1.000000","0.256062","2","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"3","1525","152","1.000000","-0.300316","2","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"4","4182","418","1.000000","-0.116685","2","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"5","3419","341","1.000000","0.085235","2","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"6","1313","131","1.000000","0.250698","2","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"7","4051","405","1.000000","0.322844","2","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"1","1885","188","1.000000","0.165500","2","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"2","3322","332","1.000000","0.162194","2","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"3","1525","152","1.000000","0.022838","2","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"4","4182","418","1.000000","0.175317","2","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"5","3419","341","1.000000","0.169160","2","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"6","1313","131","1.000000","0.020318","2","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"7","4051","405","1.000000","0.136970","2","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"1","1885","188","1.000000","-0.595539","3","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"2","3322","332","1.000000","1.367463","3","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"3","1525","152","1.000000","-0.153517","3","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"4","4182","418","1.000000","-0.165558","3","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"5","3419","341","1.000000","0.025361","3","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"6","1313","131","1.000000","-0.137449","3","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"7","4051","405","1.000000","0.102230","3","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"1","1885","188","1.000000","-2.613383","3","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"2","3322","332","1.000000","0.564005","3","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"3","1525","152","1.000000","-2.304485","3","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"4","4182","418","1.000000","-0.663209","3","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"5","3419","341","1.000000","-0.745690","3","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"6","1313","131","1.000000","-0.933564","3","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"7","4051","405","1.000000","-0.401958","3","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"1","1885","188","1.000000","2.017844","3","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"2","3322","332","1.000000","0.803458","3","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"3","1525","152","1.000000","2.150968","3","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"4","4182","418","1.000000","0.497651","3","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"5","3419","341","1.000000","0.771051","3","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"6","1313","131","1.000000","0.796116","3","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"7","4051","405","1.000000","0.504187","3","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"1","1885","188","1.000000","1.414124","4","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"2","3322","332","1.000000","1.483176","4","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"3","1525","152","1.000000","0.335248","4","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"4","4182","418","1.000000","-0.056009","4","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"5","3419","341","1.000000","-0.000858","4","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"6","1313","131","1.000000","-0.154590","4","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"7","4051","405","1.000000","0.349978","4","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"1","1885","188","1.000000","1.073378","4","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"2","3322","332","1.000000","1.368883","4","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"3","1525","152","1.000000","-0.094470","4","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"4","4182","418","1.000000","-0.264160","4","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"5","3419","341","1.000000","-0.094866","4","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"6","1313","131","1.000000","-0.240386","4","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"7","4051","405","1.000000","0.364795","4","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"1","1885","188","1.000000","0.340747","4","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"2","3322","332","1.000000","0.114293","4","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"3","1525","152","1.000000","0.429717","4","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"4","4182","418","1.000000","0.208151","4","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"5","3419","341","1.000000","0.094007","4","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"6","1313","131","1.000000","0.085796","4","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"7","4051","405","1.000000","-0.014817","4","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"1","1885","188","1.000000","1.602137","5","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"2","3322","332","1.000000","0.928459","5","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"3","1525","152","1.000000","-0.781182","5","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"4","4182","418","1.000000","0.097077","5","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"5","3419","341","1.000000","0.141433","5","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"6","1313","131","1.000000","0.428716","5","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"7","4051","405","1.000000","0.602204","5","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"1","1885","188","1.000000","1.318102","5","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"2","3322","332","1.000000","0.579608","5","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"3","1525","152","1.000000","-0.670382","5","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"4","4182","418","1.000000","-0.054793","5","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"5","3419","341","1.000000","0.085705","5","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"6","1313","131","1.000000","0.544129","5","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"7","4051","405","1.000000","0.548442","5","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"1","1885","188","1.000000","0.284034","5","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"2","3322","332","1.000000","0.348851","5","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"3","1525","152","1.000000","-0.110800","5","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"4","4182","418","1.000000","0.151870","5","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"5","3419","341","1.000000","0.055728","5","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"6","1313","131","1.000000","-0.115412","5","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"7","4051","405","1.000000","0.053762","5","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"1","1885","188","1.000000","-0.614161","6","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"2","3322","332","1.000000","0.902086","6","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"3","1525","152","1.000000","-0.346458","6","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"4","4182","418","1.000000","0.092278","6","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"5","3419","341","1.000000","-0.045496","6","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"6","1313","131","1.000000","0.009671","6","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"7","4051","405","1.000000","0.517620","6","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"1","1885","188","1.000000","-0.401372","6","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"2","3322","332","1.000000","0.848617","6","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"3","1525","152","1.000000","-0.287328","6","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"4","4182","418","1.000000","0.229003","6","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"5","3419","341","1.000000","0.223858","6","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"6","1313","131","1.000000","0.098994","6","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"7","4051","405","1.000000","0.805947","6","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"1","1885","188","1.000000","-0.212789","6","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"2","3322","332","1.000000","0.053469","6","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"3","1525","152","1.000000","-0.05913","6","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"4","4182","418","1.000000","-0.136725","6","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"5","3419","341","1.000000","-0.269354","6","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"6","1313","131","1.000000","-0.089323","6","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"7","4051","405","1.000000","-0.288327","6","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"1","1885","188","1.000000","0.608494","7","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"2","3322","332","1.000000","1.175391","7","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"3","1525","152","1.000000","-0.036641","7","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"4","4182","418","1.000000","0.292116","7","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"5","3419","341","1.000000","0.146072","7","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"6","1313","131","1.000000","0.317097","7","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"7","4051","405","1.000000","0.095351","7","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"1","1885","188","1.000000","0.792987","7","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"2","3322","332","1.000000","1.294085","7","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"3","1525","152","1.000000","-0.157289","7","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"4","4182","418","1.000000","0.156713","7","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"5","3419","341","1.000000","0.340371","7","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"6","1313","131","1.000000","0.43217","7","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"7","4051","405","1.000000","0.255567","7","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"1","1885","188","1.000000","-0.184493","7","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"2","3322","332","1.000000","-0.118695","7","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"3","1525","152","1.000000","0.120647","7","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"4","4182","418","1.000000","0.135403","7","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"5","3419","341","1.000000","-0.194299","7","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"6","1313","131","1.000000","-0.115072","7","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"7","4051","405","1.000000","-0.160216","7","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"1","1885","188","1.000000","1.552959","8","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"2","3322","332","1.000000","0.755211","8","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"3","1525","152","1.000000","0.535362","8","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"4","4182","418","1.000000","0.373003","8","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"5","3419","341","1.000000","0.19694","8","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"6","1313","131","1.000000","0.647796","8","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"7","4051","405","1.000000","0.614502","8","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"1","1885","188","1.000000","0.995981","8","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"2","3322","332","1.000000","0.596016","8","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"3","1525","152","1.000000","0.198939","8","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"4","4182","418","1.000000","0.163169","8","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"5","3419","341","1.000000","0.077792","8","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"6","1313","131","1.000000","0.243465","8","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"7","4051","405","1.000000","0.369167","8","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"1","1885","188","1.000000","0.556978","8","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"2","3322","332","1.000000","0.159195","8","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"3","1525","152","1.000000","0.336423","8","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"4","4182","418","1.000000","0.209834","8","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"5","3419","341","1.000000","0.119148","8","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"6","1313","131","1.000000","0.404331","8","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"7","4051","405","1.000000","0.245335","8","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"1","1885","188","1.000000","0.057822","9","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"2","3322","332","1.000000","0.064103","9","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"3","1525","152","1.000000","0.081768","9","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"4","4182","418","1.000000","-0.343003","9","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"5","3419","341","1.000000","-0.432456","9","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"6","1313","131","1.000000","0.448145","9","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"7","4051","405","1.000000","0.00013","9","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"1","1885","188","1.000000","-0.156587","9","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"2","3322","332","1.000000","-0.053331","9","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"3","1525","152","1.000000","-0.1344","9","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"4","4182","418","1.000000","-0.403568","9","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"5","3419","341","1.000000","-0.506456","9","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"6","1313","131","1.000000","0.4419","9","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"7","4051","405","1.000000","-0.040825","9","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"1","1885","188","1.000000","0.214409","9","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"2","3322","332","1.000000","0.117434","9","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"3","1525","152","1.000000","0.216168","9","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"4","4182","418","1.000000","0.060565","9","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"5","3419","341","1.000000","0.073999","9","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"6","1313","131","1.000000","0.006245","9","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"7","4051","405","1.000000","0.040955","9","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"1","1885","188","1.000000","1.943585","10","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"2","3322","332","1.000000","0.83202","10","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"3","1525","152","1.000000","1.314045","10","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"4","4182","418","1.000000","0.362571","10","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"5","3419","341","1.000000","0.051551","10","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"6","1313","131","1.000000","1.546061","10","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"7","4051","405","1.000000","0.39424","10","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"1","1885","188","1.000000","1.212071","10","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"2","3322","332","1.000000","0.510849","10","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"3","1525","152","1.000000","0.662376","10","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"4","4182","418","1.000000","0.213092","10","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"5","3419","341","1.000000","0.013368","10","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"6","1313","131","1.000000","1.043184","10","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"7","4051","405","1.000000","0.315475","10","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"1","1885","188","1.000000","0.731513","10","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"2","3322","332","1.000000","0.321171","10","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"3","1525","152","1.000000","0.65167","10","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"4","4182","418","1.000000","0.149478","10","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"5","3419","341","1.000000","0.038183","10","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"6","1313","131","1.000000","0.502876","10","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"7","4051","405","1.000000","0.078765","10","3","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"1","1885","188","1.000000","0.940732","11","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"2","3322","332","1.000000","0.416494","11","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"3","1525","152","1.000000","-0.022392","11","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"4","4182","418","1.000000","0.095763","11","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"5","3419","341","1.000000","0.068381","11","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"6","1313","131","1.000000","0.148009","11","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"7","4051","405","1.000000","0.190142","11","1","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"1","1885","188","1.000000","0.006793","11","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
"2","3322","332","1.000000","0.029662","11","2","ToMfROIS_resp_Jokes_20170720","ToMfROIS","Jokes","Top10Percent"
