"ROI","ROI.size","average.localizer.mask.size","inter.subject.overlap","sigChange","SubjectNumber","Contrast"
"1","1885","188","1.000000","-0.499043","9","4"
"2","3322","332","1.000000","0.10277","9","4"
"3","1525","152","1.000000","-0.806639","9","4"
"4","4182","418","1.000000","-0.043057","9","4"
"5","3419","341","1.000000","0.387704","9","4"
"6","1313","131","1.000000","0.362485","9","4"
"7","4051","405","1.000000","0.44746","9","4"
"1","1885","188","1.000000","2.116281","10","1"
"2","3322","332","1.000000","1.01113","10","1"
"3","1525","152","1.000000","1.187535","10","1"
"4","4182","418","1.000000","1.426792","10","1"
"5","3419","341","1.000000","1.37753","10","1"
"6","1313","131","1.000000","0.655691","10","1"
"7","4051","405","1.000000","0.278827","10","1"
"1","1885","188","1.000000","-0.151608","10","2"
"2","3322","332","1.000000","0.413181","10","2"
"3","1525","152","1.000000","-0.162614","10","2"
"4","4182","418","1.000000","-0.388813","10","2"
"5","3419","341","1.000000","-0.46964","10","2"
"6","1313","131","1.000000","-0.791736","10","2"
"7","4051","405","1.000000","-0.43827","10","2"
"1","1885","188","1.000000","-0.78249","10","3"
"2","3322","332","1.000000","-0.312533","10","3"
"3","1525","152","1.000000","-1.449347","10","3"
"4","4182","418","1.000000","-0.805737","10","3"
"5","3419","341","1.000000","0.074394","10","3"
"6","1313","131","1.000000","-0.116103","10","3"
"7","4051","405","1.000000","0.134345","10","3"
"1","1885","188","1.000000","-0.057618","10","4"
"2","3322","332","1.000000","-0.542935","10","4"
"3","1525","152","1.000000","-1.239282","10","4"
"4","4182","418","1.000000","-0.822721","10","4"
"5","3419","341","1.000000","-0.215169","10","4"
"6","1313","131","1.000000","-1.121548","10","4"
"7","4051","405","1.000000","-0.158465","10","4"
"1","1885","188","1.000000","0.243582","11","1"
"2","3322","332","1.000000","0.353794","11","1"
"3","1525","152","1.000000","0.366492","11","1"
"4","4182","418","1.000000","0.282684","11","1"
"5","3419","341","1.000000","0.158291","11","1"
"6","1313","131","1.000000","0.750565","11","1"
"7","4051","405","1.000000","0.097824","11","1"
"1","1885","188","1.000000","-1.024132","11","2"
"2","3322","332","1.000000","-0.434009","11","2"
"3","1525","152","1.000000","-1.367929","11","2"
"4","4182","418","1.000000","-0.449275","11","2"
"5","3419","341","1.000000","-0.754278","11","2"
"6","1313","131","1.000000","-0.647644","11","2"
"7","4051","405","1.000000","-0.401387","11","2"
"1","1885","188","1.000000","1.582653","11","3"
"2","3322","332","1.000000","0.773065","11","3"
"3","1525","152","1.000000","1.490507","11","3"
"4","4182","418","1.000000","0.500018","11","3"
"5","3419","341","1.000000","0.329497","11","3"
"6","1313","131","1.000000","0.159829","11","3"
"7","4051","405","1.000000","-0.160684","11","3"
"1","1885","188","1.000000","-0.84935","11","4"
"2","3322","332","1.000000","-1.099758","11","4"
"3","1525","152","1.000000","-0.324452","11","4"
"4","4182","418","1.000000","-0.316848","11","4"
"5","3419","341","1.000000","-0.610784","11","4"
"6","1313","131","1.000000","-0.23469","11","4"
"7","4051","405","1.000000","-0.163692","11","4"
"1","1885","188","1.000000","0.773512","12","1"
"2","3322","332","1.000000","0.45788","12","1"
"3","1525","152","1.000000","1.06735","12","1"
"4","4182","418","1.000000","0.405981","12","1"
"5","3419","341","1.000000","-0.124218","12","1"
"6","1313","131","1.000000","1.046268","12","1"
"7","4051","405","1.000000","-0.223871","12","1"
"1","1885","188","1.000000","-1.682115","12","2"
"2","3322","332","1.000000","-0.32352","12","2"
"3","1525","152","1.000000","-0.599519","12","2"
"4","4182","418","1.000000","0.195893","12","2"
"5","3419","341","1.000000","-0.216092","12","2"
"6","1313","131","1.000000","-1.022241","12","2"
"7","4051","405","1.000000","-0.094714","12","2"
"1","1885","188","1.000000","-0.946668","12","3"
"2","3322","332","1.000000","-0.402931","12","3"
"3","1525","152","1.000000","-1.178337","12","3"
"4","4182","418","1.000000","-0.115093","12","3"
"5","3419","341","1.000000","0.015022","12","3"
"6","1313","131","1.000000","-2.056271","12","3"
"7","4051","405","1.000000","-0.160335","12","3"
"1","1885","188","1.000000","-0.637628","12","4"
"2","3322","332","1.000000","0.244277","12","4"
"3","1525","152","1.000000","-0.670804","12","4"
"4","4182","418","1.000000","0.034892","12","4"
"5","3419","341","1.000000","0.237636","12","4"
"6","1313","131","1.000000","-0.225231","12","4"
"7","4051","405","1.000000","0.236767","12","4"
"1","1885","188","1.000000","0.774065","13","1"
"2","3322","332","1.000000","0.59701","13","1"
"3","1525","152","1.000000","1.210188","13","1"
"4","4182","418","1.000000","0.867062","13","1"
"5","3419","341","1.000000","0.693717","13","1"
"6","1313","131","1.000000","0.849098","13","1"
"7","4051","405","1.000000","0.104114","13","1"
"1","1885","188","1.000000","-0.406569","13","2"
"2","3322","332","1.000000","-0.365426","13","2"
"3","1525","152","1.000000","-0.500184","13","2"
"4","4182","418","1.000000","-0.661626","13","2"
"5","3419","341","1.000000","-0.659226","13","2"
"6","1313","131","1.000000","-0.048527","13","2"
"7","4051","405","1.000000","-0.355014","13","2"
"1","1885","188","1.000000","-0.641671","13","3"
"2","3322","332","1.000000","-0.148452","13","3"
"3","1525","152","1.000000","-0.890894","13","3"
"4","4182","418","1.000000","-0.202857","13","3"
"5","3419","341","1.000000","-0.526105","13","3"
"6","1313","131","1.000000","0.021566","13","3"
"7","4051","405","1.000000","-0.32668","13","3"
"1","1885","188","1.000000","-0.090021","13","4"
"2","3322","332","1.000000","-0.009799","13","4"
"3","1525","152","1.000000","-0.116773","13","4"
"4","4182","418","1.000000","-0.135761","13","4"
"5","3419","341","1.000000","0.45195","13","4"
"6","1313","131","1.000000","1.30653","13","4"
"7","4051","405","1.000000","0.288956","13","4"
"1","1885","188","1.000000","1.140921","14","1"
"2","3322","332","1.000000","1.001647","14","1"
"3","1525","152","1.000000","1.239106","14","1"
"4","4182","418","1.000000","1.116272","14","1"
"5","3419","341","1.000000","0.854932","14","1"
"6","1313","131","1.000000","0.834383","14","1"
"7","4051","405","1.000000","0.427429","14","1"
"1","1885","188","1.000000","0.659714","14","2"
"2","3322","332","1.000000","-0.838011","14","2"
"3","1525","152","1.000000","0.636969","14","2"
"4","4182","418","1.000000","-0.539324","14","2"
"5","3419","341","1.000000","-0.573058","14","2"
"6","1313","131","1.000000","-0.154069","14","2"
"7","4051","405","1.000000","-0.298224","14","2"
"1","1885","188","1.000000","-0.638569","14","3"
"2","3322","332","1.000000","-0.36395","14","3"
"3","1525","152","1.000000","-1.145809","14","3"
"4","4182","418","1.000000","-0.29349","14","3"
"5","3419","341","1.000000","-0.194759","14","3"
"6","1313","131","1.000000","-0.274955","14","3"
"7","4051","405","1.000000","-0.216453","14","3"
"1","1885","188","1.000000","2.159368","14","4"
"2","3322","332","1.000000","0.473414","14","4"
"3","1525","152","1.000000","2.038187","14","4"
"4","4182","418","1.000000","0.60322","14","4"
"5","3419","341","1.000000","0.250298","14","4"
"6","1313","131","1.000000","0.881654","14","4"
"7","4051","405","1.000000","0.409996","14","4"
"1","1885","188","1.000000","0.581459","15","1"
"2","3322","332","1.000000","0.967712","15","1"
"3","1525","152","1.000000","1.250064","15","1"
"4","4182","418","1.000000","1.069494","15","1"
"5","3419","341","1.000000","1.047861","15","1"
"6","1313","131","1.000000","0.991687","15","1"
"7","4051","405","1.000000","1.331315","15","1"
"1","1885","188","1.000000","-0.531925","15","2"
"2","3322","332","1.000000","-0.461425","15","2"
"3","1525","152","1.000000","-0.365164","15","2"
"4","4182","418","1.000000","-0.226602","15","2"
"5","3419","341","1.000000","-0.544567","15","2"
"6","1313","131","1.000000","0.136258","15","2"
"7","4051","405","1.000000","0.042072","15","2"
"1","1885","188","1.000000","1.453484","15","3"
"2","3322","332","1.000000","0.948659","15","3"
"3","1525","152","1.000000","1.771811","15","3"
"4","4182","418","1.000000","0.657474","15","3"
"5","3419","341","1.000000","0.140854","15","3"
"6","1313","131","1.000000","1.17747","15","3"
"7","4051","405","1.000000","0.582455","15","3"
"1","1885","188","1.000000","-1.494735","15","4"
"2","3322","332","1.000000","-0.497451","15","4"
"3","1525","152","1.000000","-0.768309","15","4"
"4","4182","418","1.000000","-0.934055","15","4"
"5","3419","341","1.000000","-0.956914","15","4"
"6","1313","131","1.000000","-0.659306","15","4"
"7","4051","405","1.000000","-0.860072","15","4"
