Contrast name:,Group (phys)
Within-subjects contrast matrix:,c[1;1],c[1;2],c[1;3],c[1;4],
,0.000000,0.000000,1.000000,0.000000,
Between-subjects contrast matrix:,c[1;1],
,1.000000,
Overlap threshold:,0.000000

Results
ROI#,ROI size,average localizer mask size,inter-subject overlap,h[1;1],stderr[1;1],T/F,dof,p,p-fdr
1,1885,188,1.000000,-0.763183,0.376078,-2.029320,14.000000,0.969059,0.969533
2,3322,332,1.000000,-0.268558,0.249368,-1.076957,14.000000,0.850146,0.969533
3,1525,152,1.000000,-0.634030,0.370622,-1.710721,14.000000,0.945405,0.969533
4,4182,418,1.000000,-0.426923,0.209507,-2.037753,14.000000,0.969533,0.969533
5,3419,341,1.000000,-0.290399,0.199941,-1.452425,14.000000,0.915787,0.969533
6,1313,131,1.000000,-0.285911,0.246233,-1.161137,14.000000,0.867499,0.969533
7,4051,405,1.000000,-0.074878,0.188106,-0.398063,14.000000,0.651706,0.969533
