Contrast name:,Group (ment)
Within-subjects contrast matrix:,c[1;1],c[1;2],c[1;3],c[1;4],
,1.000000,0.000000,0.000000,0.000000,
Between-subjects contrast matrix:,c[1;1],
,1.000000,
Overlap threshold:,0.000000

Results
ROI#,ROI size,average localizer mask size,inter-subject overlap,h[1;1],stderr[1;1],T/F,dof,p,p-fdr
1,1885,188,1.000000,1.157470,0.296311,3.906263,14.000000,0.000791,0.000791
2,3322,332,1.000000,1.017217,0.181467,5.605524,14.000000,0.000032,0.000076
3,1525,152,1.000000,1.121695,0.195320,5.742864,14.000000,0.000025,0.000076
4,4182,418,1.000000,1.073193,0.168246,6.378707,14.000000,0.000009,0.000060
5,3419,341,1.000000,1.083868,0.207375,5.226608,14.000000,0.000064,0.000112
6,1313,131,1.000000,0.552063,0.122323,4.513145,14.000000,0.000243,0.000341
7,4051,405,1.000000,0.674504,0.168105,4.012388,14.000000,0.000642,0.000749
