Contrast name:,Group (ment)
Within-subjects contrast matrix:,c[1;1],c[1;2],c[1;3],
,1.000000,0.000000,0.000000,
Between-subjects contrast matrix:,c[1;1],
,1.000000,
Overlap threshold:,0.000000

Results
ROI#,ROI size,average localizer mask size,inter-subject overlap,h[1;1],stderr[1;1],T/F,dof,p,p-fdr
1,1885,188,1.000000,-0.073258,0.083155,-0.880978,15.000000,0.803886,0.975304
2,3322,332,1.000000,-0.027183,0.047420,-0.573231,15.000000,0.712509,0.975304
3,1525,152,1.000000,-0.042347,0.067535,-0.627038,15.000000,0.729969,0.975304
4,4182,418,1.000000,-0.127305,0.059546,-2.137920,15.000000,0.975304,0.975304
5,3419,341,1.000000,0.044192,0.020565,2.148867,15.000000,0.024189,0.169325
6,1313,131,1.000000,-0.040174,0.021324,-1.884019,15.000000,0.960453,0.975304
7,4051,405,1.000000,-0.011383,0.010016,-1.136444,15.000000,0.863199,0.975304
