Data
ROI#,ROI size,average localizer mask size,inter-subject overlap,Subject#1[1],Subject#1[2],Subject#1[3],Subject#2[1],Subject#2[2],Subject#2[3],Subject#3[1],Subject#3[2],Subject#3[3],Subject#4[1],Subject#4[2],Subject#4[3],Subject#5[1],Subject#5[2],Subject#5[3],Subject#6[1],Subject#6[2],Subject#6[3],Subject#7[1],Subject#7[2],Subject#7[3],Subject#8[1],Subject#8[2],Subject#8[3],Subject#9[1],Subject#9[2],Subject#9[3],Subject#10[1],Subject#10[2],Subject#10[3],Subject#11[1],Subject#11[2],Subject#11[3],Subject#12[1],Subject#12[2],Subject#12[3],Subject#13[1],Subject#13[2],Subject#13[3],Subject#14[1],Subject#14[2],Subject#14[3],Subject#15[1],Subject#15[2],Subject#15[3]
1,1038,103,1.000000,0.089072,0.015233,0.073839,0.293131,0.047516,0.245615,4.468353,2.193006,2.275347,0.210560,0.276259,-0.065698,1.070172,0.867269,0.202902,2.312514,1.089919,1.222595,1.083359,0.361492,0.721867,0.761426,0.306798,0.454628,0.969483,0.561148,0.408335,0.872941,-0.012385,0.885325,2.073821,1.443879,0.629942,1.158733,0.462132,0.696601,0.392283,0.016483,0.375800,2.365928,1.174514,1.191414,1.389924,0.255434,1.134490
2,1399,139,1.000000,2.320190,1.349578,0.970611,1.599221,0.809969,0.789252,3.539270,1.457021,2.082249,1.262462,1.145265,0.117198,1.212451,0.909050,0.303401,2.850205,1.360300,1.489905,1.235709,0.864898,0.370811,1.367727,0.718186,0.649541,3.210147,1.856347,1.353800,2.737271,1.444049,1.293222,1.210844,0.831614,0.379230,2.519293,1.283755,1.235538,0.805394,0.219935,0.585458,2.482295,1.273663,1.208633,2.914151,0.179662,2.734488
3,4863,486,1.000000,1.223827,0.672512,0.551315,0.354733,-0.680640,1.035373,4.524015,1.351460,3.172555,0.592674,0.328906,0.263768,1.184112,0.977925,0.206187,2.063744,-0.037577,2.101320,0.844566,0.566192,0.278374,1.561146,0.502169,1.058977,1.495470,0.775150,0.720320,1.993843,0.739378,1.254465,1.343318,0.851029,0.492289,1.783129,0.531221,1.251908,0.378946,-0.266883,0.645829,1.587563,0.024635,1.562929,1.449184,0.151522,1.297662
4,5104,510,1.000000,1.814426,0.906387,0.908039,0.971555,-0.584931,1.556486,5.659239,1.631392,4.027847,0.928103,0.606039,0.322065,1.175779,0.940810,0.234969,2.521777,0.614759,1.907019,2.094551,1.386723,0.707828,0.847984,0.292657,0.555327,2.200165,1.218693,0.981472,2.996872,1.702273,1.294599,1.339205,0.839850,0.499354,1.735333,0.597858,1.137475,0.021668,-0.531329,0.552997,2.008610,0.638647,1.369962,2.106605,-0.350734,2.457339
5,888,88,1.000000,0.579532,-0.216176,0.795708,0.632645,0.012502,0.620143,2.008854,0.821862,1.186992,-0.247483,-0.361484,0.114001,-0.294435,-0.136114,-0.158321,1.126667,0.062658,1.064009,1.053372,0.798133,0.255239,1.064492,0.556801,0.507691,1.317329,0.851223,0.466106,0.869961,0.340621,0.529340,0.733224,0.709630,0.023595,0.847846,0.439333,0.408513,-0.029864,-0.517516,0.487652,0.512284,-0.656459,1.168743,0.315902,-0.108335,0.424237
6,1015,101,1.000000,1.931932,0.834482,1.097450,0.548541,-0.347083,0.895624,2.669568,0.711633,1.957935,0.548605,0.406280,0.142325,0.259629,-0.025512,0.285142,0.772649,-0.243495,1.016144,1.406986,0.976527,0.430458,0.700790,0.603166,0.097624,1.149832,0.673229,0.476603,1.561591,1.069746,0.491844,0.399832,0.161231,0.238601,1.067775,0.366430,0.701346,-0.151888,-0.249306,0.097418,1.168590,0.232172,0.936418,0.431892,0.112773,0.319119
7,3526,352,1.000000,1.483174,0.962299,0.520874,1.926514,1.190270,0.736244,2.331771,1.376563,0.955208,1.362054,1.278174,0.083880,1.230483,1.019373,0.211110,3.758766,2.003814,1.754952,1.508119,0.889501,0.618618,2.026469,1.150800,0.875669,2.095832,1.237191,0.858642,3.131079,2.118303,1.012776,1.805809,1.516825,0.288984,2.964562,1.849115,1.115447,0.677168,0.219054,0.458114,4.488925,2.713456,1.775469,2.582051,0.803710,1.778340
8,3381,338,1.000000,2.255769,1.674325,0.581445,1.739523,1.349488,0.390035,2.180730,1.374488,0.806242,1.048368,1.022423,0.025944,2.003047,1.628462,0.374585,3.414268,2.052030,1.362239,1.200141,0.939511,0.260630,1.786325,1.452042,0.334282,4.277558,2.636117,1.641441,4.172141,2.734031,1.438110,1.809815,1.278938,0.530877,2.970016,1.729699,1.240317,0.515355,0.035285,0.480071,2.670360,1.392759,1.277601,2.257592,0.392430,1.865161
9,1858,185,1.000000,0.274742,0.199081,0.075661,0.489211,0.153334,0.335877,1.857948,0.568807,1.289141,0.843066,0.654643,0.188424,-0.007147,0.101088,-0.108235,2.002506,0.661197,1.341309,0.344327,0.450645,-0.106318,0.844098,0.716482,0.127616,1.185958,0.671556,0.514401,0.634577,0.332957,0.301620,0.409167,0.386036,0.023131,1.108857,0.270044,0.838813,0.036179,-0.168680,0.204860,1.344984,0.518759,0.826225,0.774961,-0.167626,0.942587
10,1770,177,1.000000,0.754101,0.272549,0.481552,0.521101,0.075542,0.445559,2.424162,0.632788,1.791374,0.818789,0.663236,0.155553,0.008350,0.131251,-0.122901,1.829559,0.209040,1.620519,0.450417,0.653694,-0.203276,1.008909,0.828889,0.180020,1.648949,0.899047,0.749902,1.028296,0.375471,0.652825,0.446435,0.403878,0.042557,0.968699,0.244038,0.724661,-0.291238,-0.366358,0.075120,1.456902,0.390778,1.066124,0.470682,-0.328458,0.799140
11,2147,214,1.000000,0.890325,0.499561,0.390764,0.731636,0.341177,0.390459,2.885468,1.377259,1.508209,0.757370,0.446645,0.310726,0.635280,0.563984,0.071296,2.122476,0.719496,1.402980,0.547951,0.456260,0.091691,1.714520,1.041632,0.672888,1.404501,0.739931,0.664570,1.609484,0.438633,1.170851,0.916410,0.707446,0.208964,2.287862,0.604215,1.683648,0.077178,-0.375516,0.452694,1.759376,0.765817,0.993560,1.261472,-0.210736,1.472208
12,2371,237,1.000000,0.947551,0.549116,0.398435,0.590086,0.305828,0.284258,1.836679,0.513906,1.322773,0.914267,0.691839,0.222427,0.669768,0.540255,0.129513,2.465372,0.890227,1.575145,0.239513,0.302826,-0.063313,1.928719,1.413308,0.515411,2.588505,1.471097,1.117408,2.716112,1.368577,1.347535,0.819260,0.639032,0.180228,1.919497,0.470299,1.449198,0.245197,-0.229211,0.474408,1.831771,0.590588,1.241183,1.172308,-0.224726,1.397034
13,2447,244,1.000000,1.947815,1.441308,0.506507,1.536374,0.836653,0.699721,2.149621,1.013638,1.135982,0.937960,0.892739,0.045221,1.455256,0.970518,0.484737,2.249838,1.168507,1.081331,2.485695,1.670150,0.815546,1.378458,1.044320,0.334138,1.588403,0.854591,0.733812,2.152991,1.540614,0.612377,1.571445,1.273132,0.298313,1.603711,0.862197,0.741515,1.411674,0.810390,0.601283,2.972722,1.626302,1.346419,2.544293,1.017858,1.526435
14,1345,134,1.000000,1.544140,1.005222,0.538918,0.827497,0.055026,0.772471,2.298449,1.039596,1.258853,1.079687,1.050338,0.029348,1.688407,1.276257,0.412150,3.655483,1.956263,1.699220,1.847047,1.359248,0.487799,0.978741,0.812296,0.166446,3.092338,1.830582,1.261756,3.002664,2.095227,0.907437,1.812845,1.327006,0.485839,1.867991,1.083108,0.784882,1.013826,0.305568,0.708258,2.330580,1.167257,1.163324,2.798843,1.057877,1.740967
15,2065,206,1.000000,5.132754,4.349815,0.782939,3.512979,2.250305,1.262674,4.339510,2.718979,1.620531,1.673572,1.549550,0.124022,1.746813,1.380515,0.366298,2.985370,1.946405,1.038965,2.705139,1.958219,0.746920,2.970044,2.608468,0.361577,2.170165,1.348362,0.821803,3.698770,2.923119,0.775651,2.520595,1.901513,0.619082,3.296443,2.252330,1.044113,2.512184,1.634424,0.877760,5.264656,3.372144,1.892512,3.224333,1.607842,1.616492
16,2222,222,1.000000,4.503841,3.539439,0.964402,2.917902,1.665145,1.252757,4.548445,2.333006,2.215439,1.813270,1.748580,0.064690,1.300740,1.016485,0.284255,5.279046,3.549536,1.729509,2.246959,1.786732,0.460227,2.045658,1.729516,0.316142,2.434327,1.731237,0.703090,2.491042,1.973732,0.517310,2.488979,1.758236,0.730743,3.119659,2.062448,1.057211,1.743275,1.205283,0.537992,4.233584,2.478806,1.754778,3.009894,1.239560,1.770334
17,1615,161,1.000000,-0.126556,-0.132902,0.006346,0.207127,-0.195402,0.402529,0.902944,-0.204205,1.107149,0.319027,0.090236,0.228791,0.363993,0.431770,-0.067777,1.291770,-0.012936,1.304706,-0.303027,-0.125138,-0.177888,0.988648,0.537923,0.450726,0.216188,0.193863,0.022325,1.171098,0.436174,0.734924,0.626130,0.644488,-0.018358,1.267565,0.033936,1.233628,-0.122533,-0.290959,0.168426,0.450379,-0.157595,0.607974,0.198228,-0.314691,0.512920
18,1958,195,1.000000,0.002921,-0.127439,0.130361,0.655303,0.146104,0.509198,1.734711,0.251197,1.483514,0.306289,-0.023646,0.329935,0.039506,0.177428,-0.137921,1.739010,0.119847,1.619162,-0.314379,-0.131683,-0.182696,1.143571,0.716139,0.427431,0.692143,0.450803,0.241341,1.413472,0.489766,0.923706,1.045629,0.757107,0.288523,1.282977,0.228635,1.054342,-0.259375,-0.481166,0.221791,0.954809,0.278999,0.675810,0.677161,-0.321085,0.998246

Weights
ROI#,Subject#1,Subject#2,Subject#3,Subject#4,Subject#5,Subject#6,Subject#7,Subject#8,Subject#9,Subject#10,Subject#11,Subject#12,Subject#13,Subject#14,Subject#15
1,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
3,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
4,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
5,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
6,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
7,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
8,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
9,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
10,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
11,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
12,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
13,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
14,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
15,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
16,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
17,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
18,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000

quality control (localizer mask sizes)
Subject#,Session/Partition#,filename,ROI#1,ROI#2,ROI#3,ROI#4,ROI#5,ROI#6,ROI#7,ROI#8,ROI#9,ROI#10,ROI#11,ROI#12,ROI#13,ROI#14,ROI#15,ROI#16,ROI#17,ROI#18
1,1,/mindhive/evlab/u/Shared/SUBJECTS/168_KAN_parametric_11/firstlevel_spatialFIN/locT_0031_percentile-ROI-level0.1.img,103,139,486,510,88,101,352,338,185,177,214,237,244,134,206,222,161,195
1,2,/mindhive/evlab/u/Shared/SUBJECTS/168_KAN_parametric_11/firstlevel_spatialFIN/locT_0032_percentile-ROI-level0.1.img,103,139,486,510,88,101,352,338,185,177,214,237,244,134,206,222,161,195
2,1,/mindhive/evlab/u/Shared/SUBJECTS/290_FED_20170109b_3T2/firstlevel_spatialFIN/locT_0023_percentile-ROI-level0.1.img,103,139,486,510,88,101,352,338,185,177,214,237,244,134,206,222,161,195
2,2,/mindhive/evlab/u/Shared/SUBJECTS/290_FED_20170109b_3T2/firstlevel_spatialFIN/locT_0024_percentile-ROI-level0.1.img,103,139,486,510,88,101,352,338,185,177,214,237,244,134,206,222,161,195
3,1,/mindhive/evlab/u/Shared/SUBJECTS/301_FED_20150708c_3T2/firstlevel_spatialFIN/locT_0031_percentile-ROI-level0.1.img,103,139,486,510,88,101,352,338,185,177,214,237,244,134,206,222,161,195
3,2,/mindhive/evlab/u/Shared/SUBJECTS/301_FED_20150708c_3T2/firstlevel_spatialFIN/locT_0032_percentile-ROI-level0.1.img,103,139,486,510,88,101,352,338,185,177,214,237,244,134,206,222,161,195
4,1,/mindhive/evlab/u/Shared/SUBJECTS/366_FED_20161103a_3T1/firstlevel_spatialFIN/locT_0023_percentile-ROI-level0.1.img,103,139,486,510,88,101,352,338,185,177,214,237,244,134,206,222,161,195
4,2,/mindhive/evlab/u/Shared/SUBJECTS/366_FED_20161103a_3T1/firstlevel_spatialFIN/locT_0024_percentile-ROI-level0.1.img,103,139,486,510,88,101,352,338,185,177,214,237,244,134,206,222,161,195
5,1,/mindhive/evlab/u/Shared/SUBJECTS/424_FED_20161102b_3T1/firstlevel_spatialFIN/locT_0023_percentile-ROI-level0.1.img,103,139,486,510,88,101,352,338,185,177,214,237,244,134,206,222,161,195
5,2,/mindhive/evlab/u/Shared/SUBJECTS/424_FED_20161102b_3T1/firstlevel_spatialFIN/locT_0024_percentile-ROI-level0.1.img,103,139,486,510,88,101,352,338,185,177,214,237,244,134,206,222,161,195
6,1,/mindhive/evlab/u/Shared/SUBJECTS/426_FED_20160908d_3T1/firstlevel_spatialFIN/locT_0031_percentile-ROI-level0.1.img,103,139,486,510,88,101,352,338,185,177,214,237,244,134,206,222,161,195
6,2,/mindhive/evlab/u/Shared/SUBJECTS/426_FED_20160908d_3T1/firstlevel_spatialFIN/locT_0032_percentile-ROI-level0.1.img,103,139,486,510,88,101,352,338,185,177,214,237,244,134,206,222,161,195
7,1,/mindhive/evlab/u/Shared/SUBJECTS/430_FED_20170110b_3T2/firstlevel_spatialFIN/locT_0023_percentile-ROI-level0.1.img,103,139,486,510,88,101,352,338,185,177,214,237,244,134,206,222,161,195
7,2,/mindhive/evlab/u/Shared/SUBJECTS/430_FED_20170110b_3T2/firstlevel_spatialFIN/locT_0024_percentile-ROI-level0.1.img,103,139,486,510,88,101,352,338,185,177,214,237,244,134,206,222,161,195
8,1,/mindhive/evlab/u/Shared/SUBJECTS/473_FED_20161102a_3T1/firstlevel_spatialFIN/locT_0023_percentile-ROI-level0.1.img,103,139,486,510,88,101,352,338,185,177,214,237,244,134,206,222,161,195
8,2,/mindhive/evlab/u/Shared/SUBJECTS/473_FED_20161102a_3T1/firstlevel_spatialFIN/locT_0024_percentile-ROI-level0.1.img,103,139,486,510,88,101,352,338,185,177,214,237,244,134,206,222,161,195
9,1,/mindhive/evlab/u/Shared/SUBJECTS/498_FED_20161121a_3T1/firstlevel_spatialFIN/locT_0031_percentile-ROI-level0.1.img,103,139,486,510,88,101,352,338,185,177,214,237,244,134,206,222,161,195
9,2,/mindhive/evlab/u/Shared/SUBJECTS/498_FED_20161121a_3T1/firstlevel_spatialFIN/locT_0032_percentile-ROI-level0.1.img,103,139,486,510,88,101,352,338,185,177,214,237,244,134,206,222,161,195
10,1,/mindhive/evlab/u/Shared/SUBJECTS/520_FED_20161227a_3T2/firstlevel_spatialFIN/locT_0023_percentile-ROI-level0.1.img,103,139,486,510,88,101,352,338,185,177,214,237,244,134,206,222,161,195
10,2,/mindhive/evlab/u/Shared/SUBJECTS/520_FED_20161227a_3T2/firstlevel_spatialFIN/locT_0024_percentile-ROI-level0.1.img,103,139,486,510,88,101,352,338,185,177,214,237,244,134,206,222,161,195
11,1,/mindhive/evlab/u/Shared/SUBJECTS/555_FED_20170315b_3T2/firstlevel_spatialFIN/locT_0023_percentile-ROI-level0.1.img,103,139,486,510,88,101,352,338,185,177,214,237,244,134,206,222,161,195
11,2,/mindhive/evlab/u/Shared/SUBJECTS/555_FED_20170315b_3T2/firstlevel_spatialFIN/locT_0024_percentile-ROI-level0.1.img,103,139,486,510,88,101,352,338,185,177,214,237,244,134,206,222,161,195
12,1,/mindhive/evlab/u/Shared/SUBJECTS/576_FED_20170414b_3T2/firstlevel_spatialFIN/locT_0023_percentile-ROI-level0.1.img,103,139,486,510,88,101,352,338,185,177,214,237,244,134,206,222,161,195
12,2,/mindhive/evlab/u/Shared/SUBJECTS/576_FED_20170414b_3T2/firstlevel_spatialFIN/locT_0024_percentile-ROI-level0.1.img,103,139,486,510,88,101,352,338,185,177,214,237,244,134,206,222,161,195
13,1,/mindhive/evlab/u/Shared/SUBJECTS/577_FED_20170414c_3T2/firstlevel_spatialFIN/locT_0023_percentile-ROI-level0.1.img,103,139,486,510,88,101,352,338,185,177,214,237,244,134,206,222,161,195
13,2,/mindhive/evlab/u/Shared/SUBJECTS/577_FED_20170414c_3T2/firstlevel_spatialFIN/locT_0024_percentile-ROI-level0.1.img,103,139,486,510,88,101,352,338,185,177,214,237,244,134,206,222,161,195
14,1,/mindhive/evlab/u/Shared/SUBJECTS/578_FED_20170414d_3T2/firstlevel_spatialFIN/locT_0023_percentile-ROI-level0.1.img,103,139,486,510,88,101,352,338,185,177,214,237,244,134,206,222,161,195
14,2,/mindhive/evlab/u/Shared/SUBJECTS/578_FED_20170414d_3T2/firstlevel_spatialFIN/locT_0024_percentile-ROI-level0.1.img,103,139,486,510,88,101,352,338,185,177,214,237,244,134,206,222,161,195
15,1,/mindhive/evlab/u/Shared/SUBJECTS/596_FED_20170426b_3T2/firstlevel_spatialFIN/locT_0023_percentile-ROI-level0.1.img,103,139,486,510,88,101,352,338,185,177,214,237,244,134,206,222,161,195
15,2,/mindhive/evlab/u/Shared/SUBJECTS/596_FED_20170426b_3T2/firstlevel_spatialFIN/locT_0024_percentile-ROI-level0.1.img,103,139,486,510,88,101,352,338,185,177,214,237,244,134,206,222,161,195
