"ROI","ROI.size","average.localizer.mask.size","inter.subject.overlap","sigChange","SubjectNumber","Contrast","filename","fROIs","task","ind_selection_method"
"4","5104","50","1.000000","0.850659","2","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"5","888","50","1.000000","0.127703","2","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"6","1015","50","1.000000","0.281906","2","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"7","3526","50","1.000000","1.178699","2","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"8","3381","50","1.000000","0.720432","2","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"9","1858","50","1.000000","0.188112","2","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"10","1770","50","1.000000","0.156257","2","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"11","2147","50","1.000000","0.473505","2","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"12","2371","50","1.000000","0.354102","2","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"13","2447","50","1.000000","0.554800","2","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"14","1345","50","1.000000","0.133608","2","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"15","2065","50","1.000000","1.051226","2","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"16","2222","50","1.000000","1.263204","2","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"17","1400","50","1.000000","-0.109464","2","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"18","1313","50","1.000000","-0.057910","2","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"1","1038","50","1.000000","0.082021","2","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"2","1399","50","1.000000","0.249902","2","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"3","4863","50","1.000000","0.290670","2","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"4","5104","50","1.000000","0.105704","2","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"5","888","50","1.000000","-0.013678","2","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"6","1015","50","1.000000","0.120324","2","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"7","3526","50","1.000000","0.195262","2","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"8","3381","50","1.000000","0.241167","2","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"9","1858","50","1.000000","0.174809","2","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"10","1770","50","1.000000","0.127656","2","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"11","2147","50","1.000000","0.246198","2","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"12","2371","50","1.000000","0.198093","2","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"13","2447","50","1.000000","0.179993","2","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"14","1345","50","1.000000","0.399689","2","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"15","2065","50","1.000000","0.064629","2","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"16","2222","50","1.000000","0.152621","2","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"17","1400","50","1.000000","0.078294","2","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"18","1313","50","1.000000","0.103538","2","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"1","1038","50","1.000000","2.434183","3","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"2","1399","50","1.000000","0.493063","3","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"3","4863","50","1.000000","1.898976","3","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"4","5104","50","1.000000","0.855842","3","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"5","888","50","1.000000","0.435252","3","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"6","1015","50","1.000000","0.022320","3","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"7","3526","50","1.000000","1.046189","3","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"8","3381","50","1.000000","0.761336","3","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"9","1858","50","1.000000","0.758649","3","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"10","1770","50","1.000000","0.738150","3","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"11","2147","50","1.000000","2.547626","3","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"12","2371","50","1.000000","0.907752","3","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"13","2447","50","1.000000","1.164756","3","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"14","1345","50","1.000000","0.186260","3","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"15","2065","50","1.000000","1.890218","3","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"16","2222","50","1.000000","0.547411","3","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"17","1400","50","1.000000","0.398070","3","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"18","1313","50","1.000000","-0.898118","3","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"1","1038","50","1.000000","1.560972","3","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"2","1399","50","1.000000","-0.116087","3","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"3","4863","50","1.000000","0.263629","3","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"4","5104","50","1.000000","-0.410145","3","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"5","888","50","1.000000","-0.393967","3","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"6","1015","50","1.000000","-0.569259","3","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"7","3526","50","1.000000","0.564345","3","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"8","3381","50","1.000000","0.327072","3","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"9","1858","50","1.000000","0.359959","3","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"10","1770","50","1.000000","0.194338","3","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"11","2147","50","1.000000","1.770672","3","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"12","2371","50","1.000000","0.351730","3","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"13","2447","50","1.000000","0.547300","3","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"14","1345","50","1.000000","-0.405876","3","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"15","2065","50","1.000000","0.992024","3","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"16","2222","50","1.000000","-0.651031","3","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"17","1400","50","1.000000","-0.278803","3","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"18","1313","50","1.000000","-1.348216","3","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"1","1038","50","1.000000","0.873211","3","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"2","1399","50","1.000000","0.609149","3","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"3","4863","50","1.000000","1.635347","3","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"4","5104","50","1.000000","1.265987","3","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"5","888","50","1.000000","0.829219","3","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"6","1015","50","1.000000","0.591579","3","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"7","3526","50","1.000000","0.481844","3","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"8","3381","50","1.000000","0.434264","3","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"9","1858","50","1.000000","0.398690","3","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"10","1770","50","1.000000","0.543812","3","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"11","2147","50","1.000000","0.776954","3","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"12","2371","50","1.000000","0.556023","3","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"13","2447","50","1.000000","0.617456","3","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"14","1345","50","1.000000","0.592136","3","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"15","2065","50","1.000000","0.898194","3","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"16","2222","50","1.000000","1.198442","3","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"17","1400","50","1.000000","0.676873","3","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"18","1313","50","1.000000","0.450099","3","3","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"1","1038","50","1.000000","1.159274","4","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"2","1399","50","1.000000","0.713168","4","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"3","4863","50","1.000000","1.934492","4","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"4","5104","50","1.000000","0.355716","4","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"5","888","50","1.000000","0.077722","4","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"6","1015","50","1.000000","0.168075","4","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"7","3526","50","1.000000","1.106882","4","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"8","3381","50","1.000000","0.421406","4","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"9","1858","50","1.000000","0.923074","4","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"10","1770","50","1.000000","0.686327","4","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"11","2147","50","1.000000","1.990662","4","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"12","2371","50","1.000000","1.384618","4","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"13","2447","50","1.000000","0.377159","4","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"14","1345","50","1.000000","0.550367","4","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"15","2065","50","1.000000","1.149570","4","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"16","2222","50","1.000000","0.022047","4","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"17","1400","50","1.000000","0.288968","4","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"18","1313","50","1.000000","-0.098124","4","1","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"1","1038","50","1.000000","1.362739","4","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"2","1399","50","1.000000","0.902048","4","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"3","4863","50","1.000000","1.973567","4","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"4","5104","50","1.000000","0.143744","4","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"5","888","50","1.000000","-0.139705","4","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"6","1015","50","1.000000","0.290947","4","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"7","3526","50","1.000000","1.298300","4","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"8","3381","50","1.000000","0.552314","4","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"9","1858","50","1.000000","0.932305","4","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"10","1770","50","1.000000","0.648486","4","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"11","2147","50","1.000000","1.554834","4","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"12","2371","50","1.000000","1.516775","4","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"13","2447","50","1.000000","0.158043","4","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"14","1345","50","1.000000","0.432272","4","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"15","2065","50","1.000000","1.191552","4","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"16","2222","50","1.000000","-0.257042","4","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
"17","1400","50","1.000000","-0.126153","4","2","MDfROIs_resp_Jokes_Top50Voxels_20170703","MDfROIs","Jokes","Top50Voxels"
