Data
ROI#,ROI size,average localizer mask size,inter-subject overlap,Subject#1[1],Subject#1[2],Subject#1[3],Subject#2[1],Subject#2[2],Subject#2[3],Subject#3[1],Subject#3[2],Subject#3[3],Subject#4[1],Subject#4[2],Subject#4[3],Subject#5[1],Subject#5[2],Subject#5[3],Subject#6[1],Subject#6[2],Subject#6[3],Subject#7[1],Subject#7[2],Subject#7[3],Subject#8[1],Subject#8[2],Subject#8[3],Subject#9[1],Subject#9[2],Subject#9[3],Subject#10[1],Subject#10[2],Subject#10[3],Subject#11[1],Subject#11[2],Subject#11[3],Subject#12[1],Subject#12[2],Subject#12[3],Subject#13[1],Subject#13[2],Subject#13[3],Subject#14[1],Subject#14[2],Subject#14[3],Subject#15[1],Subject#15[2],Subject#15[3],Subject#16[1],Subject#16[2],Subject#16[3],Subject#17[1],Subject#17[2],Subject#17[3],Subject#18[1],Subject#18[2],Subject#18[3],Subject#19[1],Subject#19[2],Subject#19[3],Subject#20[1],Subject#20[2],Subject#20[3],Subject#21[1],Subject#21[2],Subject#21[3]
1,2948,294,1.000000,0.445545,0.239573,0.205972,0.647879,0.293260,0.354619,0.459542,0.061603,0.397939,1.086915,0.445192,0.641723,-0.156630,-0.213196,0.056566,0.784167,0.213990,0.570178,0.427197,0.082370,0.344827,1.012120,0.662313,0.349807,0.915689,0.100119,0.815570,0.143552,-0.145474,0.289027,0.669977,0.365059,0.304919,0.534325,0.158088,0.376238,0.975913,0.601246,0.374667,0.945642,0.575302,0.370340,0.767157,0.427875,0.339282,0.302045,0.083897,0.218148,0.309412,0.093831,0.215582,0.483300,0.027076,0.456224,0.867217,0.290591,0.576627,-0.050614,0.017820,-0.068435,-0.310598,-0.463638,0.153040
2,1627,162,1.000000,0.715497,0.179200,0.536297,0.589063,0.156705,0.432358,0.144180,-0.028181,0.172361,0.537940,-0.179324,0.717264,0.038859,-0.943954,0.982813,0.921093,0.294194,0.626899,0.336600,-0.236988,0.573587,1.005459,0.459656,0.545803,1.608517,0.042037,1.566480,-0.359019,-0.548207,0.189188,0.385947,0.058825,0.327121,0.585815,-0.228745,0.814560,0.416366,0.164385,0.251981,0.597662,0.171498,0.426164,0.854885,0.089118,0.765767,0.722720,0.070218,0.652502,0.605609,0.115924,0.489685,0.774083,0.013705,0.760378,0.590354,-0.076557,0.666912,0.148066,-0.175093,0.323159,-0.300990,-0.623610,0.322620
3,644,64,1.000000,-0.251720,-0.199729,-0.051991,-0.227008,-0.227389,0.000381,-0.632589,-0.806646,0.174057,-0.272948,-0.421048,0.148100,-0.656238,-0.802959,0.146721,0.293101,0.089156,0.203945,-0.217862,-0.476108,0.258246,0.420313,0.275710,0.144603,0.218967,-0.049116,0.268084,-0.146348,-0.144800,-0.001548,0.003911,0.064327,-0.060416,0.250004,-0.148039,0.398044,0.101387,0.151734,-0.050347,0.399775,0.168337,0.231438,0.299454,0.213193,0.086261,-0.104109,0.045564,-0.149673,0.762491,0.571254,0.191237,-0.127649,-0.382730,0.255081,-0.233850,-0.296841,0.062991,-0.301383,-0.173322,-0.128061,-0.195692,-0.463884,0.268191
4,743,74,1.000000,0.485962,-0.181676,0.667638,-0.284506,-0.264191,-0.020315,0.462083,-0.056202,0.518284,0.879983,0.105820,0.774163,0.367733,-0.008860,0.376593,0.861271,0.250190,0.611081,0.279578,-0.078374,0.357952,0.899846,0.764378,0.135468,2.519265,0.001945,2.517320,0.051053,-0.157904,0.208956,0.367827,0.110144,0.257683,0.972249,0.249166,0.723083,1.256399,0.769403,0.486996,1.138566,0.693670,0.444896,2.051528,0.916722,1.134806,0.044435,0.180414,-0.135979,0.701823,0.502338,0.199485,0.267922,-0.098575,0.366497,0.519410,0.003588,0.515823,0.359190,0.111571,0.247619,-0.481379,-0.231533,-0.249845
5,462,46,1.000000,0.682725,0.618313,0.064412,0.106565,0.180601,-0.074036,0.216934,0.196088,0.020846,1.495096,0.568650,0.926445,0.076352,0.168433,-0.092081,0.505206,0.554398,-0.049192,0.539028,0.344957,0.194071,0.761918,0.851278,-0.089360,0.986943,0.406090,0.580853,0.271620,-0.023444,0.295063,1.276790,0.806369,0.470421,1.416983,0.439095,0.977888,1.348132,1.601775,-0.253643,0.933942,0.572432,0.361510,0.616540,0.558388,0.058152,-0.160121,0.150187,-0.310308,0.708417,0.488989,0.219427,0.163032,-0.127004,0.290036,1.323988,0.587809,0.736179,-0.016432,0.002334,-0.018766,-1.242365,-0.965463,-0.276902
6,370,37,1.000000,0.414977,0.018902,0.396075,0.514916,-0.071504,0.586420,-0.135992,-0.030145,-0.105847,1.309939,0.782921,0.527018,1.255875,0.634251,0.621624,0.102850,-0.062727,0.165577,0.243311,0.161277,0.082035,0.383951,0.217895,0.166056,2.208742,0.066034,2.142708,0.296360,-0.064895,0.361255,0.107179,0.088256,0.018923,1.014546,0.430566,0.583979,1.113969,0.897593,0.216377,0.435040,0.533096,-0.098056,0.738464,0.230688,0.507776,0.140615,0.301733,-0.161118,0.697664,0.231402,0.466262,0.529837,-0.175602,0.705439,0.515181,-0.264257,0.779438,-0.024754,-0.201822,0.177068,-0.375952,-0.101483,-0.274469

Weights
ROI#,Subject#1,Subject#2,Subject#3,Subject#4,Subject#5,Subject#6,Subject#7,Subject#8,Subject#9,Subject#10,Subject#11,Subject#12,Subject#13,Subject#14,Subject#15,Subject#16,Subject#17,Subject#18,Subject#19,Subject#20,Subject#21
1,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
3,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
4,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
5,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
6,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000

quality control (localizer mask sizes)
Subject#,Session/Partition#,filename,ROI#1,ROI#2,ROI#3,ROI#4,ROI#5,ROI#6
1,1,/mindhive/evlab/u/Shared/SUBJECTS/168_FED_20160107b_3T2/firstlevel_langlocSN/locT_0003_percentile-ROI-level0.1.img,294,162,64,74,46,37
2,1,/mindhive/evlab/u/Shared/SUBJECTS/288_FED_20170412b_3T2/firstlevel_langlocSN/locT_0041_percentile-ROI-level0.1.img,294,162,64,74,46,37
2,2,/mindhive/evlab/u/Shared/SUBJECTS/288_FED_20170412b_3T2/firstlevel_langlocSN/locT_0042_percentile-ROI-level0.1.img,294,162,64,74,46,37
3,1,/mindhive/evlab/u/Shared/SUBJECTS/290_FED_20170426a_3T2/firstlevel_langlocSN/locT_0041_percentile-ROI-level0.1.img,294,162,64,74,46,37
3,2,/mindhive/evlab/u/Shared/SUBJECTS/290_FED_20170426a_3T2/firstlevel_langlocSN/locT_0042_percentile-ROI-level0.1.img,294,162,64,74,46,37
4,1,/mindhive/evlab/u/Shared/SUBJECTS/301_FED_20150708c_3T2/firstlevel_langlocSN/locT_0033_percentile-ROI-level0.1.img,294,162,64,74,46,37
4,2,/mindhive/evlab/u/Shared/SUBJECTS/301_FED_20150708c_3T2/firstlevel_langlocSN/locT_0034_percentile-ROI-level0.1.img,294,162,64,74,46,37
5,1,/mindhive/evlab/u/Shared/SUBJECTS/334_FED_20151119a_3T2/firstlevel_langlocSN/locT_0033_percentile-ROI-level0.1.img,294,162,64,74,46,37
5,2,/mindhive/evlab/u/Shared/SUBJECTS/334_FED_20151119a_3T2/firstlevel_langlocSN/locT_0034_percentile-ROI-level0.1.img,294,162,64,74,46,37
6,1,/mindhive/evlab/u/Shared/SUBJECTS/343_FED_20160107a_3T2/firstlevel_langlocSN/locT_0041_percentile-ROI-level0.1.img,294,162,64,74,46,37
6,2,/mindhive/evlab/u/Shared/SUBJECTS/343_FED_20160107a_3T2/firstlevel_langlocSN/locT_0042_percentile-ROI-level0.1.img,294,162,64,74,46,37
7,1,/mindhive/evlab/u/Shared/SUBJECTS/366_FED_20161103a_3T1/firstlevel_langlocSN/locT_0041_percentile-ROI-level0.1.img,294,162,64,74,46,37
7,2,/mindhive/evlab/u/Shared/SUBJECTS/366_FED_20161103a_3T1/firstlevel_langlocSN/locT_0042_percentile-ROI-level0.1.img,294,162,64,74,46,37
8,1,/mindhive/evlab/u/Shared/SUBJECTS/424_FED_20161102b_3T1/firstlevel_langlocSN/locT_0041_percentile-ROI-level0.1.img,294,162,64,74,46,37
8,2,/mindhive/evlab/u/Shared/SUBJECTS/424_FED_20161102b_3T1/firstlevel_langlocSN/locT_0042_percentile-ROI-level0.1.img,294,162,64,74,46,37
9,1,/mindhive/evlab/u/Shared/SUBJECTS/426_FED_20160908d_3T1/firstlevel_langlocSN/locT_0041_percentile-ROI-level0.1.img,294,162,64,74,46,37
9,2,/mindhive/evlab/u/Shared/SUBJECTS/426_FED_20160908d_3T1/firstlevel_langlocSN/locT_0042_percentile-ROI-level0.1.img,294,162,64,74,46,37
10,1,/mindhive/evlab/u/Shared/SUBJECTS/430_FED_20170426d_3T2/firstlevel_langlocSN/locT_0041_percentile-ROI-level0.1.img,294,162,64,74,46,37
10,2,/mindhive/evlab/u/Shared/SUBJECTS/430_FED_20170426d_3T2/firstlevel_langlocSN/locT_0042_percentile-ROI-level0.1.img,294,162,64,74,46,37
11,1,/mindhive/evlab/u/Shared/SUBJECTS/473_FED_20161102a_3T1/firstlevel_langlocSN/locT_0041_percentile-ROI-level0.1.img,294,162,64,74,46,37
11,2,/mindhive/evlab/u/Shared/SUBJECTS/473_FED_20161102a_3T1/firstlevel_langlocSN/locT_0042_percentile-ROI-level0.1.img,294,162,64,74,46,37
12,1,/mindhive/evlab/u/Shared/SUBJECTS/498_FED_20161121a_3T1/firstlevel_langlocSN/locT_0041_percentile-ROI-level0.1.img,294,162,64,74,46,37
12,2,/mindhive/evlab/u/Shared/SUBJECTS/498_FED_20161121a_3T1/firstlevel_langlocSN/locT_0042_percentile-ROI-level0.1.img,294,162,64,74,46,37
13,1,/mindhive/evlab/u/Shared/SUBJECTS/520_FED_20161227a_3T2/firstlevel_langlocSN/locT_0041_percentile-ROI-level0.1.img,294,162,64,74,46,37
13,2,/mindhive/evlab/u/Shared/SUBJECTS/520_FED_20161227a_3T2/firstlevel_langlocSN/locT_0042_percentile-ROI-level0.1.img,294,162,64,74,46,37
14,1,/mindhive/evlab/u/Shared/SUBJECTS/521_FED_20161228a_3T2/firstlevel_langlocSN/locT_0041_percentile-ROI-level0.1.img,294,162,64,74,46,37
14,2,/mindhive/evlab/u/Shared/SUBJECTS/521_FED_20161228a_3T2/firstlevel_langlocSN/locT_0042_percentile-ROI-level0.1.img,294,162,64,74,46,37
15,1,/mindhive/evlab/u/Shared/SUBJECTS/551_FED_20170412a_3T2/firstlevel_langlocSN/locT_0041_percentile-ROI-level0.1.img,294,162,64,74,46,37
15,2,/mindhive/evlab/u/Shared/SUBJECTS/551_FED_20170412a_3T2/firstlevel_langlocSN/locT_0042_percentile-ROI-level0.1.img,294,162,64,74,46,37
16,1,/mindhive/evlab/u/Shared/SUBJECTS/555_FED_20170426c_3T2/firstlevel_langlocSN/locT_0041_percentile-ROI-level0.1.img,294,162,64,74,46,37
16,2,/mindhive/evlab/u/Shared/SUBJECTS/555_FED_20170426c_3T2/firstlevel_langlocSN/locT_0042_percentile-ROI-level0.1.img,294,162,64,74,46,37
17,1,/mindhive/evlab/u/Shared/SUBJECTS/571_FED_20170412c_3T2/firstlevel_langlocSN/locT_0041_percentile-ROI-level0.1.img,294,162,64,74,46,37
17,2,/mindhive/evlab/u/Shared/SUBJECTS/571_FED_20170412c_3T2/firstlevel_langlocSN/locT_0042_percentile-ROI-level0.1.img,294,162,64,74,46,37
18,1,/mindhive/evlab/u/Shared/SUBJECTS/576_FED_20170414b_3T2/firstlevel_langlocSN/locT_0041_percentile-ROI-level0.1.img,294,162,64,74,46,37
18,2,/mindhive/evlab/u/Shared/SUBJECTS/576_FED_20170414b_3T2/firstlevel_langlocSN/locT_0042_percentile-ROI-level0.1.img,294,162,64,74,46,37
19,1,/mindhive/evlab/u/Shared/SUBJECTS/577_FED_20170414c_3T2/firstlevel_langlocSN/locT_0041_percentile-ROI-level0.1.img,294,162,64,74,46,37
19,2,/mindhive/evlab/u/Shared/SUBJECTS/577_FED_20170414c_3T2/firstlevel_langlocSN/locT_0042_percentile-ROI-level0.1.img,294,162,64,74,46,37
20,1,/mindhive/evlab/u/Shared/SUBJECTS/578_FED_20170414d_3T2/firstlevel_langlocSN/locT_0041_percentile-ROI-level0.1.img,294,162,64,74,46,37
20,2,/mindhive/evlab/u/Shared/SUBJECTS/578_FED_20170414d_3T2/firstlevel_langlocSN/locT_0042_percentile-ROI-level0.1.img,294,162,64,74,46,37
