"ROI","ROI.size","average.localizer.mask.size","inter.subject.overlap","sigChange","SubjectNumber","Contrast","filename","fROIs","task","ind_selection_method","pipeline"
"1","1885","188","1.000000","2.062539","1","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"2","3322","332","1.000000","0.629668","1","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"3","1525","152","1.000000","1.851863","1","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"4","4182","418","1.000000","0.906158","1","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"5","3419","341","1.000000","0.881047","1","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"6","1313","131","1.000000","1.196495","1","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"7","4051","405","1.000000","0.461244","1","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"1","1885","188","1.000000","0.924668","2","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"2","3322","332","1.000000","1.198499","2","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"3","1525","152","1.000000","-0.049514","2","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"4","4182","418","1.000000","1.119862","2","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"5","3419","341","1.000000","1.088273","2","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"6","1313","131","1.000000","0.186671","2","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"7","4051","405","1.000000","1.084941","2","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"1","1885","188","1.000000","0.024725","2","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"2","3322","332","1.000000","0.346721","2","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"3","1525","152","1.000000","-0.584825","2","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"4","4182","418","1.000000","0.408047","2","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"5","3419","341","1.000000","0.015971","2","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"6","1313","131","1.000000","-0.248397","2","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"7","4051","405","1.000000","0.252085","2","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"1","1885","188","1.000000","0.899943","2","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"2","3322","332","1.000000","0.851779","2","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"3","1525","152","1.000000","0.535312","2","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"4","4182","418","1.000000","0.711815","2","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"5","3419","341","1.000000","1.072302","2","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"6","1313","131","1.000000","0.435068","2","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"7","4051","405","1.000000","0.832855","2","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"1","1885","188","1.000000","3.844738","3","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"2","3322","332","1.000000","2.890569","3","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"3","1525","152","1.000000","1.419134","3","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"4","4182","418","1.000000","0.897926","3","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"5","3419","341","1.000000","1.847177","3","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"6","1313","131","1.000000","1.131406","3","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"7","4051","405","1.000000","1.524748","3","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"1","1885","188","1.000000","-0.914848","3","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"2","3322","332","1.000000","1.741110","3","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"3","1525","152","1.000000","-1.673288","3","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"4","4182","418","1.000000","-0.048041","3","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"5","3419","341","1.000000","0.147466","3","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"6","1313","131","1.000000","-0.449796","3","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"7","4051","405","1.000000","0.156144","3","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"1","1885","188","1.000000","4.759586","3","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"2","3322","332","1.000000","1.149459","3","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"3","1525","152","1.000000","3.092422","3","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"4","4182","418","1.000000","0.945967","3","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"5","3419","341","1.000000","1.699711","3","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"6","1313","131","1.000000","1.581201","3","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"7","4051","405","1.000000","1.368603","3","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"1","1885","188","1.000000","0.750818","4","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"2","3322","332","1.000000","2.245816","4","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"3","1525","152","1.000000","-0.282496","4","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"4","4182","418","1.000000","0.665701","4","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"5","3419","341","1.000000","0.947237","4","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"6","1313","131","1.000000","-0.125343","4","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"7","4051","405","1.000000","0.672440","4","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"1","1885","188","1.000000","-0.516681","4","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"2","3322","332","1.000000","0.976177","4","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"3","1525","152","1.000000","-0.822791","4","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"4","4182","418","1.000000","-0.033097","4","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"5","3419","341","1.000000","-0.052318","4","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"6","1313","131","1.000000","-0.415007","4","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"7","4051","405","1.000000","0.079080","4","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"1","1885","188","1.000000","1.267499","4","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"2","3322","332","1.000000","1.269639","4","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"3","1525","152","1.000000","0.540295","4","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"4","4182","418","1.000000","0.698797","4","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"5","3419","341","1.000000","0.999556","4","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"6","1313","131","1.000000","0.289664","4","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"7","4051","405","1.000000","0.593360","4","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"1","1885","188","1.000000","3.181733","5","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"2","3322","332","1.000000","2.254178","5","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"3","1525","152","1.000000","1.875847","5","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"4","4182","418","1.000000","1.286706","5","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"5","3419","341","1.000000","2.702105","5","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"6","1313","131","1.000000","1.619785","5","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"7","4051","405","1.000000","1.887419","5","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"1","1885","188","1.000000","-0.020410","5","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"2","3322","332","1.000000","0.661380","5","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"3","1525","152","1.000000","-0.659494","5","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"4","4182","418","1.000000","0.116300","5","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"5","3419","341","1.000000","0.312375","5","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"6","1313","131","1.000000","-0.216360","5","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"7","4051","405","1.000000","0.466299","5","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"1","1885","188","1.000000","3.202143","5","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"2","3322","332","1.000000","1.592798","5","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"3","1525","152","1.000000","2.535341","5","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"4","4182","418","1.000000","1.170406","5","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"5","3419","341","1.000000","2.389731","5","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"6","1313","131","1.000000","1.836146","5","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"7","4051","405","1.000000","1.42112","5","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"1","1885","188","1.000000","1.042216","6","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"2","3322","332","1.000000","1.400154","6","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"3","1525","152","1.000000","-0.09585","6","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"4","4182","418","1.000000","0.212433","6","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"5","3419","341","1.000000","0.965237","6","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"6","1313","131","1.000000","0.808483","6","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"7","4051","405","1.000000","0.265526","6","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"1","1885","188","1.000000","-0.321882","6","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"2","3322","332","1.000000","0.223549","6","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"3","1525","152","1.000000","0.124891","6","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"4","4182","418","1.000000","-0.775553","6","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"5","3419","341","1.000000","-0.605383","6","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"6","1313","131","1.000000","0.862634","6","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"7","4051","405","1.000000","-0.152529","6","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"1","1885","188","1.000000","1.364099","6","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"2","3322","332","1.000000","1.176605","6","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"3","1525","152","1.000000","-0.22074","6","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"4","4182","418","1.000000","0.987986","6","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"5","3419","341","1.000000","1.57062","6","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"6","1313","131","1.000000","-0.054151","6","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"7","4051","405","1.000000","0.418054","6","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"1","1885","188","1.000000","2.573024","7","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"2","3322","332","1.000000","1.614149","7","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"3","1525","152","1.000000","0.724997","7","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"4","4182","418","1.000000","1.837385","7","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"5","3419","341","1.000000","1.775081","7","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"6","1313","131","1.000000","1.12697","7","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"7","4051","405","1.000000","1.084931","7","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"1","1885","188","1.000000","0.021756","7","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"2","3322","332","1.000000","1.030015","7","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"3","1525","152","1.000000","-0.463261","7","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"4","4182","418","1.000000","0.436449","7","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"5","3419","341","1.000000","0.420968","7","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"6","1313","131","1.000000","0.235198","7","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"7","4051","405","1.000000","0.250631","7","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"1","1885","188","1.000000","2.551268","7","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"2","3322","332","1.000000","0.584133","7","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"3","1525","152","1.000000","1.188258","7","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"4","4182","418","1.000000","1.400937","7","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"5","3419","341","1.000000","1.354114","7","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"6","1313","131","1.000000","0.891771","7","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"7","4051","405","1.000000","0.8343","7","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"1","1885","188","1.000000","0.350613","8","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"2","3322","332","1.000000","0.691984","8","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"3","1525","152","1.000000","0.129214","8","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"4","4182","418","1.000000","0.239499","8","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"5","3419","341","1.000000","0.64344","8","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"6","1313","131","1.000000","0.641568","8","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"7","4051","405","1.000000","0.872812","8","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"1","1885","188","1.000000","-0.708252","8","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"2","3322","332","1.000000","0.247676","8","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"3","1525","152","1.000000","-0.609429","8","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"4","4182","418","1.000000","-0.178217","8","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"5","3419","341","1.000000","-0.215365","8","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"6","1313","131","1.000000","-0.148672","8","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"7","4051","405","1.000000","-0.059465","8","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"1","1885","188","1.000000","1.058864","8","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"2","3322","332","1.000000","0.444308","8","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"3","1525","152","1.000000","0.738643","8","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"4","4182","418","1.000000","0.417716","8","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"5","3419","341","1.000000","0.858805","8","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"6","1313","131","1.000000","0.79024","8","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"7","4051","405","1.000000","0.932277","8","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"1","1885","188","1.000000","1.275054","9","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"2","3322","332","1.000000","0.689611","9","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"3","1525","152","1.000000","0.95668","9","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"4","4182","418","1.000000","0.547553","9","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"5","3419","341","1.000000","0.559317","9","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"6","1313","131","1.000000","1.506288","9","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"7","4051","405","1.000000","0.417957","9","1","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"1","1885","188","1.000000","0.238563","9","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"2","3322","332","1.000000","0.184851","9","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"3","1525","152","1.000000","0.250033","9","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"4","4182","418","1.000000","-0.11482","9","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"5","3419","341","1.000000","-0.232651","9","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"6","1313","131","1.000000","-0.009702","9","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"7","4051","405","1.000000","-0.014698","9","2","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"1","1885","188","1.000000","1.036491","9","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"2","3322","332","1.000000","0.50476","9","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"3","1525","152","1.000000","0.706647","9","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"4","4182","418","1.000000","0.662373","9","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"5","3419","341","1.000000","0.791968","9","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"6","1313","131","1.000000","1.51599","9","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
"7","4051","405","1.000000","0.432655","9","3","ToMfROIS_resp_ToM_20170720","ToMfROIS","ToM","Top10Percent","Old_evlab_pipeline"
