"ROI","ROI.size","average.localizer.mask.size","inter.subject.overlap","sigChange","SubjectNumber","Contrast","filename","fROIs","task","ind_selection_method","pipeline"
"4","743","74","1.000000","1.550612","1","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","0.764552","1","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","2.293697","1","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","1.010771","1","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.616201","1","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","2.170485","1","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.720234","1","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","0.514605","1","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","1.069224","1","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.325021","2","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.185464","2","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","-0.226813","2","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.479616","2","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","0.054211","2","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","0.646658","2","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.598664","2","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.469777","2","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","-0.381243","2","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.353017","2","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","0.076988","2","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","1.449767","2","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.571151","2","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.337503","2","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","-0.243327","2","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.178094","2","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","0.080291","2","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","1.423393","2","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.246131","2","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.152039","2","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","-0.016514","2","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","-0.301522","2","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","0.026080","2","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","0.776735","2","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.340555","3","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.187576","3","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","-0.049579","3","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.869280","3","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","0.611762","3","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","0.735954","3","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.329964","3","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.176094","3","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","-0.072857","3","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.868331","3","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","0.655975","3","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","0.919262","3","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.707396","3","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.278595","3","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","0.307894","3","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","1.115732","3","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","1.300219","3","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","1.403231","3","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.366841","3","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.091020","3","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","0.357473","3","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.246452","3","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","0.688456","3","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","0.667277","3","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","-0.052697","4","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.215934","4","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","-0.495793","4","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.145365","4","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","-0.245237","4","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","0.295273","4","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.433715","4","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.330362","4","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","-0.221347","4","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.887989","4","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","0.311001","4","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","1.345339","4","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.316301","4","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.120992","4","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","-0.417731","4","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.652481","4","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","-0.307914","4","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","1.624282","4","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.368998","4","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","-0.094942","4","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","0.078062","4","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.507116","4","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","-0.062677","4","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","1.329008","4","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","-0.312026","5","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.865441","5","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","-0.636557","5","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.185588","5","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","-0.403814","5","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","0.527037","5","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","-0.287989","5","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","1.017577","5","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","-0.168924","5","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.142768","5","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","-0.449454","5","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","0.568542","5","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.295048","5","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","2.396128","5","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","0.237821","5","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","1.731642","5","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","0.002761","5","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","1.554898","5","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.607074","5","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","1.530687","5","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","0.874378","5","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","1.546055","5","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","0.406574","5","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","1.027861","5","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.576379","6","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.808145","6","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","0.456017","6","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","1.015304","6","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","0.873943","6","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","0.455999","6","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.539337","6","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.722077","6","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","0.393004","6","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","1.154964","6","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","1.056362","6","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","0.792584","6","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.754099","6","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","1.001768","6","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","0.577585","6","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","1.314226","6","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","1.006494","6","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","0.83545","6","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.17772","6","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.193623","6","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","0.121568","6","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.298922","6","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","0.132551","6","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","0.37945","6","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.513761","7","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.510616","7","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","0.128214","7","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.711626","7","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","0.742275","7","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","1.01506","7","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.5355","7","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.482205","7","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","0.229397","7","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.505075","7","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","0.682424","7","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","0.969722","7","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.647108","7","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.554257","7","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","0.300172","7","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.790272","7","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","1.012328","7","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","1.242801","7","3","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.133348","7","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.043642","7","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","0.171958","7","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.078646","7","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","0.270053","7","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","0.227742","7","4","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.613297","8","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.644734","8","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","0.007996","8","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","1.020598","8","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","0.81362","8","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","0.36685","8","1","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.698106","8","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.74497","8","2","RHLfROIs_resp_JokesCustom_20170720","RHLfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
