"ROI","ROI.size","average.localizer.mask.size","inter.subject.overlap","sigChange","SubjectNumber","Contrast","filename","fROIs","task","ind_selection_method","pipeline"
"4","1627","162","1.000000","0.111331","3","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"5","2948","294","1.000000","0.054992","3","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"6","644","64","1.000000","0.088477","3","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"1","370","37","1.000000","0.274602","3","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"2","743","74","1.000000","0.139853","3","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"3","462","46","1.000000","0.051721","3","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"4","1627","162","1.000000","-0.002279","3","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"5","2948","294","1.000000","0.212571","3","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"6","644","64","1.000000","0.189005","3","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"1","370","37","1.000000","0.856407","4","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"2","743","74","1.000000","0.736553","4","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"3","462","46","1.000000","0.895514","4","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"4","1627","162","1.000000","0.206153","4","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"5","2948","294","1.000000","0.437921","4","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"6","644","64","1.000000","0.914443","4","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"1","370","37","1.000000","0.562826","4","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"2","743","74","1.000000","0.201544","4","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"3","462","46","1.000000","0.232426","4","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"4","1627","162","1.000000","0.216964","4","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"5","2948","294","1.000000","0.571384","4","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"6","644","64","1.000000","0.490832","4","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"1","370","37","1.000000","0.250361","5","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"2","743","74","1.000000","0.083818","5","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"3","462","46","1.000000","0.058527","5","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"4","1627","162","1.000000","0.192686","5","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"5","2948","294","1.000000","0.058382","5","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"6","644","64","1.000000","0.595993","5","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"1","370","37","1.000000","0.369588","5","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"2","743","74","1.000000","0.478568","5","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"3","462","46","1.000000","-0.033335","5","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"4","1627","162","1.000000","0.175124","5","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"5","2948","294","1.000000","0.167867","5","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"6","644","64","1.000000","0.966897","5","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"1","370","37","1.000000","-0.056458","6","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"2","743","74","1.000000","-0.069571","6","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"3","462","46","1.000000","-0.021240","6","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"4","1627","162","1.000000","0.040928","6","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"5","2948","294","1.000000","-0.025859","6","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"6","644","64","1.000000","0.145450","6","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"1","370","37","1.000000","0.694022","6","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"2","743","74","1.000000","0.891953","6","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"3","462","46","1.000000","0.768229","6","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"4","1627","162","1.000000","0.481094","6","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"5","2948","294","1.000000","0.544951","6","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"6","644","64","1.000000","0.754680","6","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"1","370","37","1.000000","-0.205269","7","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"2","743","74","1.000000","-0.671877","7","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"3","462","46","1.000000","-0.820599","7","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"4","1627","162","1.000000","-0.185725","7","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"5","2948","294","1.000000","-0.242107","7","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"6","644","64","1.000000","-0.247684","7","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"1","370","37","1.000000","-0.016028","7","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"2","743","74","1.000000","-0.009287","7","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"3","462","46","1.000000","0.177909","7","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"4","1627","162","1.000000","0.264666","7","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"5","2948","294","1.000000","0.206133","7","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"6","644","64","1.000000","0.327126","7","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"1","370","37","1.000000","-0.258428","8","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"2","743","74","1.000000","-0.151686","8","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"3","462","46","1.000000","-0.229596","8","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"4","1627","162","1.000000","0.040067","8","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"5","2948","294","1.000000","-0.106344","8","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"6","644","64","1.000000","-0.337899","8","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"1","370","37","1.000000","0.372915","8","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"2","743","74","1.000000","0.202355","8","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"3","462","46","1.000000","0.303556","8","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"4","1627","162","1.000000","0.197037","8","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"5","2948","294","1.000000","0.286038","8","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"6","644","64","1.000000","0.107250","8","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"1","370","37","1.000000","0.069822","9","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"2","743","74","1.000000","-0.033767","9","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"3","462","46","1.000000","-0.313940","9","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"4","1627","162","1.000000","-0.307691","9","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"5","2948","294","1.000000","-0.085645","9","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"6","644","64","1.000000","-0.153345","9","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"1","370","37","1.000000","0.524340","9","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"2","743","74","1.000000","0.402490","9","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"3","462","46","1.000000","0.521517","9","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"4","1627","162","1.000000","0.039742","9","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"5","2948","294","1.000000","0.218878","9","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"6","644","64","1.000000","0.337410","9","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"1","370","37","1.000000","0.325773","10","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"2","743","74","1.000000","0.527142","10","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"3","462","46","1.000000","0.499258","10","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"4","1627","162","1.000000","-0.022223","10","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"5","2948","294","1.000000","0.286951","10","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"6","644","64","1.000000","-0.062955","10","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"1","370","37","1.000000","-0.501118","10","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"2","743","74","1.000000","-0.187638","10","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"3","462","46","1.000000","0.028871","10","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"4","1627","162","1.000000","-0.173043","10","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"5","2948","294","1.000000","-0.622237","10","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"6","644","64","1.000000","-0.518317","10","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"1","370","37","1.000000","0.581541","11","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"2","743","74","1.000000","0.398876","11","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"3","462","46","1.000000","0.566505","11","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"4","1627","162","1.000000","0.214183","11","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"5","2948","294","1.000000","0.228676","11","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"6","644","64","1.000000","0.058013","11","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"1","370","37","1.000000","0.252253","11","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"2","743","74","1.000000","-0.037235","11","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"3","462","46","1.000000","0.097425","11","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"4","1627","162","1.000000","0.080084","11","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"5","2948","294","1.000000","0.024589","11","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"6","644","64","1.000000","-0.004621","11","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"1","370","37","1.000000","-0.335426","12","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"2","743","74","1.000000","-0.169215","12","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"3","462","46","1.000000","-0.122395","12","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"4","1627","162","1.000000","-0.057143","12","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"5","2948","294","1.000000","-0.082822","12","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"6","644","64","1.000000","-0.133201","12","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"1","370","37","1.000000","0.115006","12","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"2","743","74","1.000000","0.119205","12","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"3","462","46","1.000000","-0.204027","12","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"4","1627","162","1.000000","0.008736","12","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"5","2948","294","1.000000","-0.101811","12","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"6","644","64","1.000000","0.065086","12","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"1","370","37","1.000000","-0.437088","13","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"2","743","74","1.000000","-0.333518","13","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"3","462","46","1.000000","-0.369929","13","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"4","1627","162","1.000000","0.03595","13","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"5","2948","294","1.000000","-0.188038","13","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"6","644","64","1.000000","0.318651","13","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"1","370","37","1.000000","-0.526597","13","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"2","743","74","1.000000","-0.279359","13","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"3","462","46","1.000000","-0.067993","13","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"4","1627","162","1.000000","0.483014","13","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"5","2948","294","1.000000","-0.101267","13","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"6","644","64","1.000000","0.336176","13","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"1","370","37","1.000000","0.391525","14","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"2","743","74","1.000000","0.263696","14","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"3","462","46","1.000000","-0.499004","14","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"4","1627","162","1.000000","0.1576","14","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"5","2948","294","1.000000","0.015902","14","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"6","644","64","1.000000","-0.15125","14","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"1","370","37","1.000000","1.609828","14","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"2","743","74","1.000000","0.629812","14","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"3","462","46","1.000000","0.912581","14","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"4","1627","162","1.000000","0.459668","14","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"5","2948","294","1.000000","0.761149","14","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"6","644","64","1.000000","0.320346","14","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"1","370","37","1.000000","0.259215","15","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"2","743","74","1.000000","-0.22544","15","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"3","462","46","1.000000","0.069861","15","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"4","1627","162","1.000000","-0.066746","15","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"5","2948","294","1.000000","-0.093176","15","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"6","644","64","1.000000","0.026179","15","1","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"1","370","37","1.000000","0.541146","15","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"2","743","74","1.000000","0.653752","15","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"3","462","46","1.000000","0.144342","15","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
"4","1627","162","1.000000","0.074003","15","2","SplitHalf_LangfROIs_resp_Jokes_20170904","SplitHalf","resp","Top10Percent","Old_evlab_pipeline"
