"ROI","ROI.size","average.localizer.mask.size","inter.subject.overlap","sigChange","SubjectNumber","Contrast","filename","fROIs","task","ind_selection_method","pipeline"
"1","2948","294","1.000000","0.401169","4","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.278930","4","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","-0.220221","4","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.741460","4","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","-0.029709","4","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","1.479123","4","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.026785","4","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.135920","4","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","-0.600491","4","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.293465","4","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","-0.228103","4","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","0.492749","4","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.374384","4","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.143010","4","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","0.380271","4","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.447995","4","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","0.198394","4","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","0.986374","4","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","-0.254962","5","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","1.020237","5","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","-0.408575","5","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.175475","5","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","-0.422640","5","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","0.517397","5","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","-0.308335","5","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.895696","5","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","-0.695812","5","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.359629","5","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","-0.229203","5","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","0.631589","5","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.053373","5","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.124541","5","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","0.287236","5","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","-0.184154","5","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","-0.193438","5","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","-0.114192","5","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.737325","6","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.921648","6","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","0.621077","6","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","1.330275","6","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","1.144956","6","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","0.848072","6","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.441687","6","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.718251","6","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","0.279910","6","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.904529","6","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","0.743597","6","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","0.395842","6","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.295639","6","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.203397","6","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","0.341166","6","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.425747","6","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","0.401359","6","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","0.452230","6","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.519989","7","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.451972","7","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","0.185075","7","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.475483","7","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","0.755969","7","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","1.008237","7","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.51029","7","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.534123","7","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","0.194983","7","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.726854","7","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","0.738408","7","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","0.972087","7","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.009699","7","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","-0.082151","7","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","-0.009908","7","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","-0.251371","7","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","0.01756","7","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","0.03615","7","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.678563","8","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.772534","8","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","0.103855","8","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","1.010722","8","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","1.030969","8","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","0.672793","8","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.730799","8","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.77095","8","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","0.174159","8","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","1.225822","8","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","1.216434","8","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","0.546487","8","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","-0.052236","8","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.001583","8","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","-0.070304","8","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","-0.2151","8","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","-0.185465","8","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","0.126306","8","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.632204","9","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.638753","9","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","-0.04769","9","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","1.286057","9","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","0.294796","9","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","2.740842","9","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.564057","9","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.73145","9","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","-0.042679","9","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","1.483266","9","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","0.333937","9","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","2.750686","9","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.068147","9","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","-0.092697","9","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","-0.005011","9","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","-0.197208","9","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","-0.039142","9","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","-0.009845","9","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.095178","10","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.232164","10","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","-0.036128","10","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.119725","10","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","0.562738","10","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","0.700141","10","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.378048","10","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.455787","10","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","0.144443","10","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.027326","10","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","0.658671","10","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","0.499933","10","2","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","-0.28287","10","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","-0.223623","10","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","-0.180571","10","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.092399","10","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","-0.095932","10","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"6","370","37","1.000000","0.200208","10","3","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"1","2948","294","1.000000","0.848898","11","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"2","1627","162","1.000000","0.138099","11","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"3","644","64","1.000000","-0.242385","11","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"4","743","74","1.000000","0.598748","11","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
"5","462","46","1.000000","0.583281","11","1","RHLfROIs_resp_Jokes_20170703","RHLfROIs","Jokes","Top10Percent","Old_evlab_pipeline"
