"ROI","ROI.size","average.localizer.mask.size","inter.subject.overlap","sigChange","SubjectNumber","Contrast","filename","fROIs","task","ind_selection_method","pipeline"
"15","2065","206","1.000000","3.216139","1","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"16","2222","222","1.000000","1.550484","1","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"17","1615","161","1.000000","0.412187","1","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"18","1958","195","1.000000","0.763775","1","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","1038","103","1.000000","1.222333","1","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1399","139","1.000000","3.069341","1","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","4863","486","1.000000","1.512853","1","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","5104","510","1.000000","1.657320","1","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","888","88","1.000000","-0.420875","1","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","1015","101","1.000000","0.684138","1","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"7","3526","352","1.000000","1.434095","1","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"8","3381","338","1.000000","1.223975","1","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"9","1858","185","1.000000","1.622183","1","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"10","1770","177","1.000000","2.474624","1","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"11","2147","214","1.000000","1.341110","1","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"12","2371","237","1.000000","1.668568","1","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"13","2447","244","1.000000","1.613521","1","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"14","1345","134","1.000000","1.698243","1","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"15","2065","206","1.000000","3.906294","1","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"16","2222","222","1.000000","3.197481","1","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"17","1615","161","1.000000","0.252258","1","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"18","1958","195","1.000000","0.958061","1","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","1038","103","1.000000","0.538463","1","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1399","139","1.000000","1.455215","1","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","4863","486","1.000000","0.849723","1","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","5104","510","1.000000","0.838183","1","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","888","88","1.000000","-0.995570","1","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","1015","101","1.000000","0.086378","1","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"7","3526","352","1.000000","0.682293","1","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"8","3381","338","1.000000","0.914819","1","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"9","1858","185","1.000000","0.962346","1","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"10","1770","177","1.000000","1.184418","1","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"11","2147","214","1.000000","0.665238","1","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"12","2371","237","1.000000","0.908025","1","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"13","2447","244","1.000000","0.959368","1","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"14","1345","134","1.000000","1.442398","1","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"15","2065","206","1.000000","1.215105","1","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"16","2222","222","1.000000","2.670063","1","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"17","1615","161","1.000000","0.391305","1","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"18","1958","195","1.000000","0.693468","1","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","1038","103","1.000000","0.199585","2","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1399","139","1.000000","0.664090","2","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","4863","486","1.000000","0.028121","2","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","5104","510","1.000000","0.363437","2","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","888","88","1.000000","0.076009","2","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","1015","101","1.000000","0.256680","2","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"7","3526","352","1.000000","0.782531","2","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"8","3381","338","1.000000","0.694106","2","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"9","1858","185","1.000000","0.163315","2","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"10","1770","177","1.000000","0.227337","2","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"11","2147","214","1.000000","0.445300","2","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"12","2371","237","1.000000","0.222062","2","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"13","2447","244","1.000000","0.291422","2","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"14","1345","134","1.000000","0.031032","2","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"15","2065","206","1.000000","0.756231","2","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"16","2222","222","1.000000","0.862331","2","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"17","1615","161","1.000000","-0.063670","2","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"18","1958","195","1.000000","0.138716","2","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","1038","103","1.000000","0.248062","2","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1399","139","1.000000","0.835757","2","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","4863","486","1.000000","0.248833","2","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","5104","510","1.000000","0.519622","2","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","888","88","1.000000","0.132256","2","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","1015","101","1.000000","0.306093","2","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"7","3526","352","1.000000","0.902752","2","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"8","3381","338","1.000000","0.802775","2","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"9","1858","185","1.000000","0.250703","2","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"10","1770","177","1.000000","0.302021","2","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"11","2147","214","1.000000","0.645376","2","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"12","2371","237","1.000000","0.378656","2","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"13","2447","244","1.000000","0.404028","2","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"14","1345","134","1.000000","0.352367","2","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"15","2065","206","1.000000","0.780468","2","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"16","2222","222","1.000000","0.985754","2","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"17","1615","161","1.000000","0.035005","2","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"18","1958","195","1.000000","0.217707","2","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","1038","103","1.000000","0.347145","2","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1399","139","1.000000","1.204376","2","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","4863","486","1.000000","0.176826","2","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","5104","510","1.000000","0.308793","2","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","888","88","1.000000","0.061985","2","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","1015","101","1.000000","0.393062","2","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"7","3526","352","1.000000","1.044486","2","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"8","3381","338","1.000000","1.209468","2","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"9","1858","185","1.000000","0.580834","2","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"10","1770","177","1.000000","0.599750","2","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"11","2147","214","1.000000","0.767188","2","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"12","2371","237","1.000000","0.494204","2","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"13","2447","244","1.000000","0.683226","2","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"14","1345","134","1.000000","0.587868","2","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"15","2065","206","1.000000","0.996395","2","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"16","2222","222","1.000000","1.375743","2","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"17","1615","161","1.000000","0.289461","2","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"18","1958","195","1.000000","0.438844","2","3","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","1038","103","1.000000","0.147560","2","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1399","139","1.000000","0.540286","2","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","4863","486","1.000000","0.148704","2","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","5104","510","1.000000","-0.054644","2","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","888","88","1.000000","-0.014025","2","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","1015","101","1.000000","0.136383","2","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"7","3526","352","1.000000","0.261955","2","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"8","3381","338","1.000000","0.515362","2","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"9","1858","185","1.000000","0.417520","2","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"10","1770","177","1.000000","0.372413","2","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"11","2147","214","1.000000","0.321888","2","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"12","2371","237","1.000000","0.272141","2","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"13","2447","244","1.000000","0.391804","2","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"14","1345","134","1.000000","0.556836","2","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"15","2065","206","1.000000","0.240163","2","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"16","2222","222","1.000000","0.513411","2","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"17","1615","161","1.000000","0.353131","2","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"18","1958","195","1.000000","0.300128","2","4","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","1038","103","1.000000","1.087755","3","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1399","139","1.000000","-0.340276","3","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","4863","486","1.000000","-0.296004","3","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","5104","510","1.000000","-1.042750","3","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","888","88","1.000000","-0.641923","3","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","1015","101","1.000000","-0.427653","3","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"7","3526","352","1.000000","0.442412","3","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"8","3381","338","1.000000","-0.082185","3","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"9","1858","185","1.000000","0.146708","3","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"10","1770","177","1.000000","0.094388","3","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"11","2147","214","1.000000","0.972291","3","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"12","2371","237","1.000000","0.014527","3","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"13","2447","244","1.000000","0.082362","3","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"14","1345","134","1.000000","-0.635258","3","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"15","2065","206","1.000000","0.437272","3","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"16","2222","222","1.000000","-0.681060","3","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"17","1615","161","1.000000","-0.622957","3","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"18","1958","195","1.000000","-0.546820","3","1","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"1","1038","103","1.000000","2.299573","3","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"2","1399","139","1.000000","1.011360","3","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"3","4863","486","1.000000","1.992457","3","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"4","5104","510","1.000000","1.129180","3","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"5","888","88","1.000000","0.822671","3","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"6","1015","101","1.000000","0.244979","3","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"7","3526","352","1.000000","1.299555","3","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"8","3381","338","1.000000","0.777020","3","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"9","1858","185","1.000000","1.119185","3","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"10","1770","177","1.000000","0.722630","3","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"11","2147","214","1.000000","2.406278","3","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"12","2371","237","1.000000","1.063795","3","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"13","2447","244","1.000000","1.119934","3","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"14","1345","134","1.000000","0.235458","3","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"15","2065","206","1.000000","1.416143","3","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"16","2222","222","1.000000","0.650176","3","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
"17","1615","161","1.000000","0.789347","3","2","MDfROIs_resp_JokesCustom_20170726","MDfROIs","JokesCustom","Top10Percent","Old_evlab_pipeline"
