"ROI","ROI.size","average.localizer.mask.size","inter.subject.overlap","sigChange","SubjectNumber","Contrast","filename","fROIs","task","ind_selection_method"
"2","1627","162","1.000000","0.506951","3","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","0.435196","3","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","0.749688","3","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","0.963808","3","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","0.712626","3","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","0.045572","3","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","-0.054407","3","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","0.368056","3","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","0.605981","3","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","0.816888","3","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","0.139879","3","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","0.555314","3","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","0.561358","3","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","0.067140","3","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","0.143706","3","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","0.146920","3","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","0.572747","3","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","2.310541","4","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","0.981936","4","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","1.237168","4","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","1.192053","4","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","3.148336","4","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","1.715005","4","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","0.454424","4","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","-0.163409","4","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","-0.347623","4","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","0.484453","4","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","0.957853","4","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","0.165963","4","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","1.856117","4","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","1.145344","4","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","1.584791","4","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","0.707600","4","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","2.190484","4","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","1.549042","4","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","0.979421","5","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","0.495208","5","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","-0.293465","5","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","1.945636","5","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","1.885184","5","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","-0.170174","5","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","0.138311","5","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","-0.503989","5","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","-1.215309","5","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","0.547144","5","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","0.755424","5","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","-0.318961","5","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","0.841110","5","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","0.999197","5","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","0.921844","5","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","1.398492","5","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","1.129760","5","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","0.148787","5","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","1.207705","6","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","0.895930","6","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","1.240716","6","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","1.345281","6","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","2.299450","6","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","0.926142","6","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","0.184423","6","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","0.063486","6","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","0.061278","6","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","0.459206","6","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","1.349777","6","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","0.042233","6","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","1.023282","6","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","0.832445","6","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","1.179438","6","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","0.886074","6","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","0.949673","6","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","0.883909","6","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","1.525741","7","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","1.036345","7","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","0.843921","7","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","1.379881","7","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","2.51673","7","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","1.106294","7","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","0.261531","7","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","-0.22794","7","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","-0.359817","7","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","-0.360108","7","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","1.230312","7","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","0.188672","7","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","1.26421","7","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","1.264284","7","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","1.203738","7","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","1.739989","7","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","1.286418","7","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","0.917622","7","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","1.383529","8","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","0.893185","8","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","0.612946","8","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","2.308784","8","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","3.344531","8","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","1.107584","8","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","0.621635","8","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","0.375955","8","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","0.30864","8","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","1.289751","8","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","2.060532","8","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","0.531467","8","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","0.761893","8","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","0.51723","8","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","0.304306","8","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","1.019032","8","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","1.284","8","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","0.576118","8","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","2.304789","9","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","1.561519","9","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","1.713298","9","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","3.352995","9","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","4.306772","9","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","3.932232","9","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","0.831682","9","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","0.148818","9","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","0.092876","9","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","0.848099","9","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","1.110215","9","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","0.916932","9","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","1.473108","9","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","1.412701","9","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","1.620422","9","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","2.504896","9","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","3.196557","9","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","3.0153","9","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","0.852323","10","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","0.618879","10","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","0.518593","10","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","1.057094","10","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","0.382558","10","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","1.071491","10","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","-0.043365","10","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","-0.306137","10","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","0.085568","10","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","0.069555","10","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","-0.207974","10","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","0.353415","10","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","0.895688","10","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","0.925016","10","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","0.433025","10","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","0.987539","10","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","0.590531","10","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","0.718076","10","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","1.099724","11","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","0.509602","11","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","0.152981","11","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","0.330817","11","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","1.250738","11","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","0.605351","11","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","0.206081","11","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","-0.014632","11","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","0.016892","11","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","0.093219","11","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","0.502683","11","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","0.271206","11","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","0.893644","11","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","0.524234","11","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","0.136089","11","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","0.237598","11","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","0.748055","11","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","0.334145","11","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","1.671667","12","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","1.258833","12","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","0.949102","12","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","2.019903","12","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","2.252546","12","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","2.64279","12","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","0.754266","12","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","0.082843","12","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","-0.05636","12","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","0.730818","12","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","0.983792","12","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","0.244153","12","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","0.917401","12","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","1.17599","12","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","1.005462","12","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","1.289085","12","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","1.268753","12","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","2.398638","12","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","1.513111","13","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","1.596199","13","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","0.574973","13","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","1.761205","13","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","3.004229","13","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","2.308734","13","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","0.786486","13","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","0.322938","13","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","0.366528","13","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","1.156796","13","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","2.458265","13","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","1.191312","13","2","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","0.726625","13","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","1.273261","13","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","0.208445","13","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"4","743","74","1.000000","0.604409","13","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"5","462","46","1.000000","0.545963","13","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"6","370","37","1.000000","1.117423","13","3","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"1","2948","294","1.000000","2.057738","14","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"2","1627","162","1.000000","1.26493","14","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
"3","644","64","1.000000","0.375378","14","1","LangfROIs_resp_Lang_20170703","LangfROIs","Lang","Top10Percent"
