"ROI","ROI.size","average.localizer.mask.size","inter.subject.overlap","sigChange","SubjectNumber","Contrast","filename","fROIs","task","ind_selection_method","pipeline"
"4","743","50","1.000000","0.445077","2","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"5","462","50","1.000000","0.077411","2","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"6","370","50","1.000000","1.469706","2","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"1","2948","50","1.000000","0.586715","2","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"2","1627","50","1.000000","0.298293","2","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"3","644","50","1.000000","-0.186163","2","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"4","743","50","1.000000","0.439377","2","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"5","462","50","1.000000","0.065158","2","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"6","370","50","1.000000","0.586701","2","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"1","2948","50","1.000000","0.296995","2","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"2","1627","50","1.000000","0.265864","2","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"3","644","50","1.000000","-0.238968","2","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"4","743","50","1.000000","0.005700","2","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"5","462","50","1.000000","0.012253","2","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"6","370","50","1.000000","0.883005","2","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"1","2948","50","1.000000","0.135863","3","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"2","1627","50","1.000000","0.277475","3","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"3","644","50","1.000000","0.050261","3","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"4","743","50","1.000000","0.971792","3","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"5","462","50","1.000000","0.875575","3","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"6","370","50","1.000000","1.060694","3","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"1","2948","50","1.000000","0.118484","3","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"2","1627","50","1.000000","0.179483","3","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"3","644","50","1.000000","-0.034470","3","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"4","743","50","1.000000","0.920542","3","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"5","462","50","1.000000","0.637296","3","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"6","370","50","1.000000","0.832977","3","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"1","2948","50","1.000000","0.017380","3","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"2","1627","50","1.000000","0.097992","3","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"3","644","50","1.000000","0.084731","3","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"4","743","50","1.000000","0.051251","3","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"5","462","50","1.000000","0.238279","3","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"6","370","50","1.000000","0.227717","3","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"1","2948","50","1.000000","0.579536","4","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"2","1627","50","1.000000","0.408136","4","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"3","644","50","1.000000","-0.245678","4","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"4","743","50","1.000000","0.811388","4","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"5","462","50","1.000000","-0.012186","4","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"6","370","50","1.000000","1.428665","4","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"1","2948","50","1.000000","0.105666","4","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"2","1627","50","1.000000","0.247084","4","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"3","644","50","1.000000","-0.625064","4","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"4","743","50","1.000000","0.311555","4","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"5","462","50","1.000000","-0.216749","4","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"6","370","50","1.000000","0.471585","4","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"1","2948","50","1.000000","0.473870","4","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"2","1627","50","1.000000","0.161052","4","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"3","644","50","1.000000","0.379386","4","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"4","743","50","1.000000","0.499833","4","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"5","462","50","1.000000","0.204563","4","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"6","370","50","1.000000","0.957080","4","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"1","2948","50","1.000000","0.010660","5","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"2","1627","50","1.000000","1.271361","5","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"3","644","50","1.000000","-0.383524","5","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"4","743","50","1.000000","0.166419","5","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"5","462","50","1.000000","-0.416387","5","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"6","370","50","1.000000","0.400860","5","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"1","2948","50","1.000000","-0.036995","5","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"2","1627","50","1.000000","1.159166","5","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"3","644","50","1.000000","-0.650403","5","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"4","743","50","1.000000","0.334375","5","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"5","462","50","1.000000","-0.219174","5","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"6","370","50","1.000000","0.537221","5","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"1","2948","50","1.000000","0.047655","5","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"2","1627","50","1.000000","0.112195","5","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"3","644","50","1.000000","0.266879","5","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"4","743","50","1.000000","-0.167955","5","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"5","462","50","1.000000","-0.197213","5","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"6","370","50","1.000000","-0.136361","5","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"1","2948","50","1.000000","0.771778","6","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"2","1627","50","1.000000","1.109555","6","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"3","644","50","1.000000","0.638003","6","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"4","743","50","1.000000","1.223153","6","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"5","462","50","1.000000","1.121339","6","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"6","370","50","1.000000","0.816697","6","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"1","2948","50","1.000000","0.511354","6","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"2","1627","50","1.000000","0.866309","6","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"3","644","50","1.000000","0.288341","6","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"4","743","50","1.000000","0.808663","6","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"5","462","50","1.000000","0.725753","6","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"6","370","50","1.000000","0.381958","6","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"1","2948","50","1.000000","0.260424","6","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"2","1627","50","1.000000","0.243246","6","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"3","644","50","1.000000","0.349662","6","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"4","743","50","1.000000","0.414490","6","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"5","462","50","1.000000","0.395586","6","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"6","370","50","1.000000","0.434740","6","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"1","2948","50","1.000000","0.553003","7","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"2","1627","50","1.000000","0.35788","7","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"3","644","50","1.000000","0.175094","7","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"4","743","50","1.000000","0.468873","7","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"5","462","50","1.000000","0.746711","7","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"6","370","50","1.000000","0.962915","7","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"1","2948","50","1.000000","0.527687","7","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"2","1627","50","1.000000","0.510136","7","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"3","644","50","1.000000","0.184403","7","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"4","743","50","1.000000","0.724997","7","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"5","462","50","1.000000","0.728458","7","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"6","370","50","1.000000","0.933895","7","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"1","2948","50","1.000000","0.025316","7","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"2","1627","50","1.000000","-0.152256","7","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"3","644","50","1.000000","-0.009309","7","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"4","743","50","1.000000","-0.256125","7","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"5","462","50","1.000000","0.018254","7","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"6","370","50","1.000000","0.029021","7","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"1","2948","50","1.000000","1.187912","8","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"2","1627","50","1.000000","0.862451","8","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"3","644","50","1.000000","0.12875","8","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"4","743","50","1.000000","1.03688","8","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"5","462","50","1.000000","1.084139","8","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"6","370","50","1.000000","0.680494","8","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"1","2948","50","1.000000","1.27603","8","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"2","1627","50","1.000000","0.891297","8","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"3","644","50","1.000000","0.197866","8","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"4","743","50","1.000000","1.217917","8","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"5","462","50","1.000000","1.269414","8","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"6","370","50","1.000000","0.561855","8","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"1","2948","50","1.000000","-0.088119","8","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"2","1627","50","1.000000","-0.028846","8","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"3","644","50","1.000000","-0.069116","8","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"4","743","50","1.000000","-0.181036","8","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"5","462","50","1.000000","-0.185275","8","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"6","370","50","1.000000","0.11864","8","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"1","2948","50","1.000000","0.818706","9","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"2","1627","50","1.000000","0.719206","9","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"3","644","50","1.000000","-0.048668","9","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"4","743","50","1.000000","1.331933","9","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"5","462","50","1.000000","0.290856","9","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"6","370","50","1.000000","2.619853","9","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"1","2948","50","1.000000","0.748496","9","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"2","1627","50","1.000000","0.810406","9","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"3","644","50","1.000000","-0.031017","9","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"4","743","50","1.000000","1.550044","9","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"5","462","50","1.000000","0.330986","9","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"6","370","50","1.000000","2.619514","9","2","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"1","2948","50","1.000000","0.070209","9","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"2","1627","50","1.000000","-0.091201","9","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"3","644","50","1.000000","-0.017652","9","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"4","743","50","1.000000","-0.218111","9","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"5","462","50","1.000000","-0.040129","9","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"6","370","50","1.000000","0.000339","9","3","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"1","2948","50","1.000000","0.351702","10","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"2","1627","50","1.000000","0.12279","10","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
"3","644","50","1.000000","-0.008233","10","1","RHLfROIs_resp_Jokes_Top50Voxels_20170703","RHLfROIs","Jokes","Top50Voxels","Old_evlab_pipeline"
