Contrast name:,Group (joke)
Within-subjects contrast matrix:,c[1;1],c[1;2],c[1;3],
,1.000000,0.000000,0.000000,
Between-subjects contrast matrix:,c[1;1],
,1.000000,
Overlap threshold:,0.000000

Results
ROI#,ROI size,average localizer mask size,inter-subject overlap,h[1;1],stderr[1;1],T/F,dof,p,p-fdr
1,2948,294,1.000000,0.329504,0.078918,4.175257,20.000000,0.000233,0.000280
2,1627,162,1.000000,0.501725,0.062669,8.005971,20.000000,0.000000,0.000000
3,644,64,1.000000,0.065406,0.083284,0.785336,20.000000,0.220731,0.220731
4,743,74,1.000000,0.642838,0.089632,7.172007,20.000000,0.000000,0.000001
5,462,46,1.000000,0.423465,0.098481,4.299952,20.000000,0.000174,0.000262
6,370,37,1.000000,0.956585,0.139798,6.842630,20.000000,0.000001,0.000001
