Contrast name:,Group (joke)
Within-subjects contrast matrix:,c[1;1],c[1;2],c[1;3],
,1.000000,0.000000,0.000000,
Between-subjects contrast matrix:,c[1;1],
,1.000000,
Overlap threshold:,0.000000

Results
ROI#,ROI size,average localizer mask size,inter-subject overlap,h[1;1],stderr[1;1],T/F,dof,p,p-fdr
1,1885,188,1.000000,0.290280,0.284728,1.019500,15.000000,0.162064,0.378150
2,3322,332,1.000000,0.623753,0.220290,2.831505,15.000000,0.006315,0.022103
3,1525,152,1.000000,-0.247385,0.200373,-1.234622,15.000000,0.882018,0.882018
4,4182,418,1.000000,-0.076492,0.123903,-0.617356,15.000000,0.726871,0.853841
5,3419,341,1.000000,-0.083130,0.131330,-0.632989,15.000000,0.731864,0.853841
6,1313,131,1.000000,-0.077807,0.218918,-0.355415,15.000000,0.636387,0.853841
7,4051,405,1.000000,0.282744,0.087094,3.246413,15.000000,0.002712,0.018981
