Contrast name:,Group (joke-lit)
Within-subjects contrast matrix:,c[1;1],c[1;2],c[1;3],
,0.000000,0.000000,1.000000,
Between-subjects contrast matrix:,c[1;1],
,1.000000,
Overlap threshold:,0.000000

Results
ROI#,ROI size,average localizer mask size,inter-subject overlap,h[1;1],stderr[1;1],T/F,dof,p,p-fdr
1,1885,188,1.000000,0.453005,0.101692,4.454695,20.000000,0.000122,0.000213
2,3322,332,1.000000,0.270773,0.047920,5.650571,20.000000,0.000008,0.000027
3,1525,152,1.000000,0.472650,0.097825,4.831587,20.000000,0.000051,0.000118
4,4182,418,1.000000,0.216248,0.037509,5.765169,20.000000,0.000006,0.000027
5,3419,341,1.000000,0.161755,0.053853,3.003627,20.000000,0.003509,0.003509
6,1313,131,1.000000,0.241810,0.066882,3.615470,20.000000,0.000863,0.001006
7,4051,405,1.000000,0.157121,0.043076,3.647546,20.000000,0.000801,0.001006
