"ROI","ROI.size","average.localizer.mask.size","inter.subject.overlap","sigChange","SubjectNumber","Contrast","filename","fROIs","task","ind_selection_method"
"2","3322","332","1.000000","1.732063","4","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"3","1525","152","1.000000","0.973435","4","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"4","4182","418","1.000000","-0.083221","4","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"5","3419","341","1.000000","-0.000776","4","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"6","1313","131","1.000000","-0.055860","4","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"7","4051","405","1.000000","0.418238","4","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"1","1885","188","1.000000","1.291467","5","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"2","3322","332","1.000000","0.694324","5","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"3","1525","152","1.000000","-0.800857","5","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"4","4182","418","1.000000","-0.012852","5","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"5","3419","341","1.000000","0.098739","5","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"6","1313","131","1.000000","0.446573","5","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"7","4051","405","1.000000","0.564880","5","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"1","1885","188","1.000000","1.625266","5","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"2","3322","332","1.000000","1.121513","5","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"3","1525","152","1.000000","-0.603695","5","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"4","4182","418","1.000000","0.219675","5","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"5","3419","341","1.000000","0.225031","5","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"6","1313","131","1.000000","0.368584","5","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"7","4051","405","1.000000","0.601855","5","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"1","1885","188","1.000000","2.511968","5","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"2","3322","332","1.000000","0.876970","5","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"3","1525","152","1.000000","0.004357","5","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"4","4182","418","1.000000","0.174400","5","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"5","3419","341","1.000000","0.488144","5","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"6","1313","131","1.000000","1.320453","5","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"7","4051","405","1.000000","0.878320","5","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"1","1885","188","1.000000","-0.623783","6","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"2","3322","332","1.000000","0.840537","6","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"3","1525","152","1.000000","-0.434344","6","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"4","4182","418","1.000000","0.185937","6","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"5","3419","341","1.000000","0.162751","6","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"6","1313","131","1.000000","0.034764","6","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"7","4051","405","1.000000","0.914282","6","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"1","1885","188","1.000000","-1.186519","6","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"2","3322","332","1.000000","0.477724","6","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"3","1525","152","1.000000","-0.885327","6","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"4","4182","418","1.000000","-0.431301","6","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"5","3419","341","1.000000","-0.909015","6","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"6","1313","131","1.000000","-0.215429","6","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"7","4051","405","1.000000","-0.405842","6","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"1","1885","188","1.000000","-0.329255","6","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"2","3322","332","1.000000","0.984112","6","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"3","1525","152","1.000000","-0.261686","6","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"4","4182","418","1.000000","0.286006","6","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"5","3419","341","1.000000","0.206038","6","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"6","1313","131","1.000000","0.00117","6","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"7","4051","405","1.000000","0.820504","6","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"1","1885","188","1.000000","0.695377","7","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"2","3322","332","1.000000","1.169161","7","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"3","1525","152","1.000000","-0.224422","7","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"4","4182","418","1.000000","0.049297","7","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"5","3419","341","1.000000","0.19065","7","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"6","1313","131","1.000000","0.424483","7","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"7","4051","405","1.000000","0.139814","7","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"1","1885","188","1.000000","0.31251","7","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"2","3322","332","1.000000","1.020148","7","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"3","1525","152","1.000000","-0.472944","7","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"4","4182","418","1.000000","0.20435","7","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"5","3419","341","1.000000","0.189542","7","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"6","1313","131","1.000000","0.081735","7","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"7","4051","405","1.000000","0.047572","7","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"1","1885","188","1.000000","1.259515","7","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"2","3322","332","1.000000","1.574552","7","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"3","1525","152","1.000000","0.726326","7","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"4","4182","418","1.000000","0.656571","7","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"5","3419","341","1.000000","0.351976","7","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"6","1313","131","1.000000","0.651304","7","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"7","4051","405","1.000000","0.387264","7","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"1","1885","188","1.000000","0.87299","8","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"2","3322","332","1.000000","0.501868","8","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"3","1525","152","1.000000","0.138233","8","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"4","4182","418","1.000000","0.123534","8","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"5","3419","341","1.000000","0.000796","8","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"6","1313","131","1.000000","0.160674","8","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"7","4051","405","1.000000","0.33087","8","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"1","1885","188","1.000000","1.443719","8","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"2","3322","332","1.000000","0.691894","8","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"3","1525","152","1.000000","0.447956","8","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"4","4182","418","1.000000","0.332563","8","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"5","3419","341","1.000000","0.257529","8","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"6","1313","131","1.000000","0.540385","8","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"7","4051","405","1.000000","0.536918","8","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"1","1885","188","1.000000","2.218618","8","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"2","3322","332","1.000000","0.907471","8","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"3","1525","152","1.000000","0.864477","8","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"4","4182","418","1.000000","0.503008","8","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"5","3419","341","1.000000","0.104912","8","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"6","1313","131","1.000000","0.933922","8","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"7","4051","405","1.000000","0.702842","8","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"1","1885","188","1.000000","-0.2381","9","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"2","3322","332","1.000000","-0.036169","9","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"3","1525","152","1.000000","-0.213974","9","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"4","4182","418","1.000000","-0.406856","9","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"5","3419","341","1.000000","-0.461913","9","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"6","1313","131","1.000000","0.563894","9","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"7","4051","405","1.000000","-0.017357","9","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"1","1885","188","1.000000","-0.190092","9","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"2","3322","332","1.000000","-0.087773","9","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"3","1525","152","1.000000","-0.112057","9","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"4","4182","418","1.000000","-0.516893","9","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"5","3419","341","1.000000","-0.594999","9","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"6","1313","131","1.000000","0.115079","9","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"7","4051","405","1.000000","-0.114444","9","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"1","1885","188","1.000000","0.58273","9","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"2","3322","332","1.000000","0.263592","9","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"3","1525","152","1.000000","0.601351","9","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"4","4182","418","1.000000","-0.190927","9","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"5","3419","341","1.000000","-0.419458","9","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"6","1313","131","1.000000","0.631259","9","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"7","4051","405","1.000000","0.124697","9","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"1","1885","188","1.000000","0.984675","10","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"2","3322","332","1.000000","0.460539","10","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"3","1525","152","1.000000","0.497919","10","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"4","4182","418","1.000000","0.081563","10","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"5","3419","341","1.000000","-0.039232","10","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"6","1313","131","1.000000","1.05197","10","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"7","4051","405","1.000000","0.248002","10","1","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"1","1885","188","1.000000","1.671597","10","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"2","3322","332","1.000000","0.786642","10","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"3","1525","152","1.000000","0.944665","10","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"4","4182","418","1.000000","0.400386","10","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"5","3419","341","1.000000","0.034714","10","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"6","1313","131","1.000000","1.415245","10","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"7","4051","405","1.000000","0.288319","10","2","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"1","1885","188","1.000000","2.004323","10","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
"2","3322","332","1.000000","0.744478","10","3","ToMfROIs_resp_JokesCustom_20170703","ToMfROIs","JokesCustom","Top10Percent"
