"ROI","ROI.size","average.localizer.mask.size","inter.subject.overlap","sigChange","SubjectNumber","Contrast"
"1","1885","188","1.000000","1.414124","7","1"
"2","3322","332","1.000000","1.483176","7","1"
"3","1525","152","1.000000","0.335248","7","1"
"4","4182","418","1.000000","-0.056009","7","1"
"5","3419","341","1.000000","-0.000858","7","1"
"6","1313","131","1.000000","-0.15459","7","1"
"7","4051","405","1.000000","0.349978","7","1"
"1","1885","188","1.000000","1.073378","7","2"
"2","3322","332","1.000000","1.368883","7","2"
"3","1525","152","1.000000","-0.09447","7","2"
"4","4182","418","1.000000","-0.26416","7","2"
"5","3419","341","1.000000","-0.094866","7","2"
"6","1313","131","1.000000","-0.240386","7","2"
"7","4051","405","1.000000","0.364795","7","2"
"1","1885","188","1.000000","0.340747","7","3"
"2","3322","332","1.000000","0.114293","7","3"
"3","1525","152","1.000000","0.429717","7","3"
"4","4182","418","1.000000","0.208151","7","3"
"5","3419","341","1.000000","0.094007","7","3"
"6","1313","131","1.000000","0.085796","7","3"
"7","4051","405","1.000000","-0.014817","7","3"
"1","1885","188","1.000000","0.354263","8","1"
"2","3322","332","1.000000","0.378878","8","1"
"3","1525","152","1.000000","-0.536447","8","1"
"4","4182","418","1.000000","-0.442864","8","1"
"5","3419","341","1.000000","-0.129826","8","1"
"6","1313","131","1.000000","0.221738","8","1"
"7","4051","405","1.000000","0.163854","8","1"
"1","1885","188","1.000000","0.291785","8","2"
"2","3322","332","1.000000","0.22772","8","2"
"3","1525","152","1.000000","-0.671494","8","2"
"4","4182","418","1.000000","-0.598497","8","2"
"5","3419","341","1.000000","-0.133564","8","2"
"6","1313","131","1.000000","0.146361","8","2"
"7","4051","405","1.000000","0.094263","8","2"
"1","1885","188","1.000000","0.062478","8","3"
"2","3322","332","1.000000","0.151157","8","3"
"3","1525","152","1.000000","0.135047","8","3"
"4","4182","418","1.000000","0.155634","8","3"
"5","3419","341","1.000000","0.003738","8","3"
"6","1313","131","1.000000","0.075377","8","3"
"7","4051","405","1.000000","0.069591","8","3"
"1","1885","188","1.000000","1.45428","9","1"
"2","3322","332","1.000000","1.315283","9","1"
"3","1525","152","1.000000","-0.807732","9","1"
"4","4182","418","1.000000","0.32031","9","1"
"5","3419","341","1.000000","0.865951","9","1"
"6","1313","131","1.000000","0.066407","9","1"
"7","4051","405","1.000000","0.861829","9","1"
"1","1885","188","1.000000","0.49473","9","2"
"2","3322","332","1.000000","0.570095","9","2"
"3","1525","152","1.000000","-1.584866","9","2"
"4","4182","418","1.000000","-0.297425","9","2"
"5","3419","341","1.000000","0.275723","9","2"
"6","1313","131","1.000000","-0.252994","9","2"
"7","4051","405","1.000000","0.590975","9","2"
"1","1885","188","1.000000","0.95955","9","3"
"2","3322","332","1.000000","0.745188","9","3"
"3","1525","152","1.000000","0.777134","9","3"
"4","4182","418","1.000000","0.617735","9","3"
"5","3419","341","1.000000","0.590228","9","3"
"6","1313","131","1.000000","0.319401","9","3"
"7","4051","405","1.000000","0.270853","9","3"
"1","1885","188","1.000000","-0.472636","10","1"
"2","3322","332","1.000000","0.884538","10","1"
"3","1525","152","1.000000","-0.275911","10","1"
"4","4182","418","1.000000","0.079724","10","1"
"5","3419","341","1.000000","-0.084336","10","1"
"6","1313","131","1.000000","0.025922","10","1"
"7","4051","405","1.000000","0.448685","10","1"
"1","1885","188","1.000000","-0.202901","10","2"
"2","3322","332","1.000000","0.831269","10","2"
"3","1525","152","1.000000","-0.188647","10","2"
"4","4182","418","1.000000","0.208357","10","2"
"5","3419","341","1.000000","0.162001","10","2"
"6","1313","131","1.000000","0.122332","10","2"
"7","4051","405","1.000000","0.705688","10","2"
"1","1885","188","1.000000","-0.269735","10","3"
"2","3322","332","1.000000","0.053269","10","3"
"3","1525","152","1.000000","-0.087264","10","3"
"4","4182","418","1.000000","-0.128634","10","3"
"5","3419","341","1.000000","-0.246337","10","3"
"6","1313","131","1.000000","-0.09641","10","3"
"7","4051","405","1.000000","-0.257003","10","3"
"1","1885","188","1.000000","0.200214","11","1"
"2","3322","332","1.000000","0.548824","11","1"
"3","1525","152","1.000000","-0.439247","11","1"
"4","4182","418","1.000000","-0.337799","11","1"
"5","3419","341","1.000000","0.143773","11","1"
"6","1313","131","1.000000","0.047046","11","1"
"7","4051","405","1.000000","0.325305","11","1"
"1","1885","188","1.000000","-0.004938","11","2"
"2","3322","332","1.000000","0.481497","11","2"
"3","1525","152","1.000000","-0.604229","11","2"
"4","4182","418","1.000000","-0.355328","11","2"
"5","3419","341","1.000000","0.119642","11","2"
"6","1313","131","1.000000","0.066637","11","2"
"7","4051","405","1.000000","0.254075","11","2"
"1","1885","188","1.000000","0.205152","11","3"
"2","3322","332","1.000000","0.067327","11","3"
"3","1525","152","1.000000","0.164982","11","3"
"4","4182","418","1.000000","0.017529","11","3"
"5","3419","341","1.000000","0.024132","11","3"
"6","1313","131","1.000000","-0.019591","11","3"
"7","4051","405","1.000000","0.07123","11","3"
"1","1885","188","1.000000","0.608494","12","1"
"2","3322","332","1.000000","1.175391","12","1"
"3","1525","152","1.000000","-0.036641","12","1"
"4","4182","418","1.000000","0.292116","12","1"
"5","3419","341","1.000000","0.146072","12","1"
"6","1313","131","1.000000","0.317097","12","1"
"7","4051","405","1.000000","0.095351","12","1"
"1","1885","188","1.000000","0.792987","12","2"
"2","3322","332","1.000000","1.294085","12","2"
"3","1525","152","1.000000","-0.157289","12","2"
"4","4182","418","1.000000","0.156713","12","2"
"5","3419","341","1.000000","0.340371","12","2"
"6","1313","131","1.000000","0.43217","12","2"
"7","4051","405","1.000000","0.255567","12","2"
"1","1885","188","1.000000","-0.184493","12","3"
"2","3322","332","1.000000","-0.118695","12","3"
"3","1525","152","1.000000","0.120647","12","3"
"4","4182","418","1.000000","0.135403","12","3"
"5","3419","341","1.000000","-0.194299","12","3"
"6","1313","131","1.000000","-0.115072","12","3"
"7","4051","405","1.000000","-0.160216","12","3"
"1","1885","188","1.000000","0.345089","13","1"
"2","3322","332","1.000000","0.503951","13","1"
"3","1525","152","1.000000","-0.151714","13","1"
"4","4182","418","1.000000","0.27185","13","1"
"5","3419","341","1.000000","0.307632","13","1"
"6","1313","131","1.000000","0.613345","13","1"
"7","4051","405","1.000000","0.621102","13","1"
"1","1885","188","1.000000","0.054833","13","2"
"2","3322","332","1.000000","0.29266","13","2"
"3","1525","152","1.000000","-0.553128","13","2"
"4","4182","418","1.000000","-6.3e-05","13","2"
"5","3419","341","1.000000","0.107678","13","2"
"6","1313","131","1.000000","0.621081","13","2"
"7","4051","405","1.000000","0.522484","13","2"
"1","1885","188","1.000000","0.290256","13","3"
"2","3322","332","1.000000","0.21129","13","3"
"3","1525","152","1.000000","0.401414","13","3"
"4","4182","418","1.000000","0.271913","13","3"
"5","3419","341","1.000000","0.199954","13","3"
"6","1313","131","1.000000","-0.007736","13","3"
"7","4051","405","1.000000","0.098619","13","3"
"1","1885","188","1.000000","0.284816","14","1"
"2","3322","332","1.000000","0.479853","14","1"
"3","1525","152","1.000000","0.597279","14","1"
"4","4182","418","1.000000","0.55456","14","1"
"5","3419","341","1.000000","0.395203","14","1"
"6","1313","131","1.000000","0.450467","14","1"
"7","4051","405","1.000000","0.222479","14","1"
"1","1885","188","1.000000","-0.478983","14","2"
"2","3322","332","1.000000","0.065341","14","2"
"3","1525","152","1.000000","-0.157962","14","2"
"4","4182","418","1.000000","0.11696","14","2"
"5","3419","341","1.000000","-0.027854","14","2"
"6","1313","131","1.000000","-0.093166","14","2"
"7","4051","405","1.000000","-0.382742","14","2"
"1","1885","188","1.000000","0.7638","14","3"
"2","3322","332","1.000000","0.414512","14","3"
"3","1525","152","1.000000","0.755241","14","3"
"4","4182","418","1.000000","0.437599","14","3"
"5","3419","341","1.000000","0.423057","14","3"
"6","1313","131","1.000000","0.543633","14","3"
"7","4051","405","1.000000","0.605221","14","3"
"1","1885","188","1.000000","-1.046323","15","1"
"2","3322","332","1.000000","0.166034","15","1"
"3","1525","152","1.000000","-1.185102","15","1"
"4","4182","418","1.000000","-0.420949","15","1"
"5","3419","341","1.000000","-0.245016","15","1"
"6","1313","131","1.000000","-0.655662","15","1"
"7","4051","405","1.000000","-0.087873","15","1"
"1","1885","188","1.000000","-1.635175","15","2"
"2","3322","332","1.000000","-0.046118","15","2"
"3","1525","152","1.000000","-1.705849","15","2"
"4","4182","418","1.000000","-0.543565","15","2"
"5","3419","341","1.000000","-0.378806","15","2"
"6","1313","131","1.000000","-0.65098","15","2"
"7","4051","405","1.000000","-0.212968","15","2"
"1","1885","188","1.000000","0.588852","15","3"
"2","3322","332","1.000000","0.212152","15","3"
"3","1525","152","1.000000","0.520748","15","3"
"4","4182","418","1.000000","0.122616","15","3"
"5","3419","341","1.000000","0.13379","15","3"
"6","1313","131","1.000000","-0.004683","15","3"
"7","4051","405","1.000000","0.125094","15","3"
"1","1885","188","1.000000","1.507526","16","1"
"2","3322","332","1.000000","0.736498","16","1"
"3","1525","152","1.000000","0.523709","16","1"
"4","4182","418","1.000000","0.365072","16","1"
"5","3419","341","1.000000","0.176317","16","1"
"6","1313","131","1.000000","0.653134","16","1"
"7","4051","405","1.000000","0.58369","16","1"
"1","1885","188","1.000000","0.929335","16","2"
"2","3322","332","1.000000","0.572044","16","2"
"3","1525","152","1.000000","0.176401","16","2"
"4","4182","418","1.000000","0.150026","16","2"
"5","3419","341","1.000000","0.042592","16","2"
"6","1313","131","1.000000","0.248785","16","2"
"7","4051","405","1.000000","0.321874","16","2"
"1","1885","188","1.000000","0.57819","16","3"
"2","3322","332","1.000000","0.164455","16","3"
"3","1525","152","1.000000","0.347307","16","3"
"4","4182","418","1.000000","0.215046","16","3"
"5","3419","341","1.000000","0.133726","16","3"
"6","1313","131","1.000000","0.404349","16","3"
"7","4051","405","1.000000","0.261816","16","3"
"1","1885","188","1.000000","-0.396338","17","1"
"2","3322","332","1.000000","-0.120708","17","1"
"3","1525","152","1.000000","-1.444739","17","1"
"4","4182","418","1.000000","-0.330448","17","1"
"5","3419","341","1.000000","-0.221713","17","1"
"6","1313","131","1.000000","0.369677","17","1"
"7","4051","405","1.000000","-0.13195","17","1"
"1","1885","188","1.000000","-0.699725","17","2"
"2","3322","332","1.000000","-0.197344","17","2"
"3","1525","152","1.000000","-2.222232","17","2"
"4","4182","418","1.000000","-0.465575","17","2"
"5","3419","341","1.000000","-0.209934","17","2"
"6","1313","131","1.000000","-0.049442","17","2"
"7","4051","405","1.000000","-0.129613","17","2"
"1","1885","188","1.000000","0.303387","17","3"
"2","3322","332","1.000000","0.076636","17","3"
"3","1525","152","1.000000","0.777493","17","3"
"4","4182","418","1.000000","0.135128","17","3"
"5","3419","341","1.000000","-0.011779","17","3"
"6","1313","131","1.000000","0.419119","17","3"
"7","4051","405","1.000000","-0.002337","17","3"
"1","1885","188","1.000000","0.07176","18","1"
"2","3322","332","1.000000","0.071459","18","1"
"3","1525","152","1.000000","0.11515","18","1"
"4","4182","418","1.000000","-0.309661","18","1"
"5","3419","341","1.000000","-0.400433","18","1"
"6","1313","131","1.000000","0.376813","18","1"
"7","4051","405","1.000000","-0.007968","18","1"
"1","1885","188","1.000000","-0.185424","18","2"
"2","3322","332","1.000000","-0.064076","18","2"
"3","1525","152","1.000000","-0.146009","18","2"
"4","4182","418","1.000000","-0.390659","18","2"
"5","3419","341","1.000000","-0.493059","18","2"
"6","1313","131","1.000000","0.350634","18","2"
"7","4051","405","1.000000","-0.074056","18","2"
"1","1885","188","1.000000","0.257184","18","3"
"2","3322","332","1.000000","0.135535","18","3"
"3","1525","152","1.000000","0.261159","18","3"
"4","4182","418","1.000000","0.080998","18","3"
"5","3419","341","1.000000","0.092626","18","3"
"6","1313","131","1.000000","0.026179","18","3"
"7","4051","405","1.000000","0.066088","18","3"
"1","1885","188","1.000000","1.84368","19","1"
"2","3322","332","1.000000","0.755992","19","1"
"3","1525","152","1.000000","1.251208","19","1"
"4","4182","418","1.000000","0.336642","19","1"
"5","3419","341","1.000000","0.041821","19","1"
"6","1313","131","1.000000","1.473974","19","1"
"7","4051","405","1.000000","0.346795","19","1"
"1","1885","188","1.000000","1.083967","19","2"
"2","3322","332","1.000000","0.406941","19","2"
"3","1525","152","1.000000","0.587921","19","2"
"4","4182","418","1.000000","0.178932","19","2"
"5","3419","341","1.000000","-0.000964","19","2"
"6","1313","131","1.000000","0.955732","19","2"
"7","4051","405","1.000000","0.24975","19","2"
"1","1885","188","1.000000","0.759714","19","3"
"2","3322","332","1.000000","0.349051","19","3"
"3","1525","152","1.000000","0.663287","19","3"
"4","4182","418","1.000000","0.15771","19","3"
"5","3419","341","1.000000","0.042785","19","3"
"6","1313","131","1.000000","0.518242","19","3"
"7","4051","405","1.000000","0.097045","19","3"
"1","1885","188","1.000000","0.826159","20","1"
"2","3322","332","1.000000","0.31513","20","1"
"3","1525","152","1.000000","-0.05463","20","1"
"4","4182","418","1.000000","0.058916","20","1"
"5","3419","341","1.000000","0.028605","20","1"
"6","1313","131","1.000000","0.075391","20","1"
"7","4051","405","1.000000","0.147018","20","1"
"1","1885","188","1.000000","-0.087646","20","2"
"2","3322","332","1.000000","-0.055857","20","2"
"3","1525","152","1.000000","-0.552113","20","2"
"4","4182","418","1.000000","-0.361422","20","2"
"5","3419","341","1.000000","-0.26323","20","2"
"6","1313","131","1.000000","-0.020321","20","2"
"7","4051","405","1.000000","-0.122959","20","2"
"1","1885","188","1.000000","0.913805","20","3"
"2","3322","332","1.000000","0.370987","20","3"
"3","1525","152","1.000000","0.497483","20","3"
"4","4182","418","1.000000","0.420338","20","3"
"5","3419","341","1.000000","0.291835","20","3"
"6","1313","131","1.000000","0.095712","20","3"
"7","4051","405","1.000000","0.269977","20","3"
"1","1885","188","1.000000","0.662444","21","1"
"2","3322","332","1.000000","1.029542","21","1"
"3","1525","152","1.000000","0.151813","21","1"
"4","4182","418","1.000000","0.019019","21","1"
"5","3419","341","1.000000","-0.369349","21","1"
"6","1313","131","1.000000","0.376722","21","1"
"7","4051","405","1.000000","0.233676","21","1"
"1","1885","188","1.000000","0.143836","21","2"
"2","3322","332","1.000000","0.619787","21","2"
"3","1525","152","1.000000","-0.058484","21","2"
"4","4182","418","1.000000","-0.034118","21","2"
"5","3419","341","1.000000","-0.263165","21","2"
"6","1313","131","1.000000","0.025959","21","2"
"7","4051","405","1.000000","-0.037312","21","2"
"1","1885","188","1.000000","0.518607","21","3"
"2","3322","332","1.000000","0.409755","21","3"
"3","1525","152","1.000000","0.210297","21","3"
"4","4182","418","1.000000","0.053137","21","3"
"5","3419","341","1.000000","-0.106184","21","3"
"6","1313","131","1.000000","0.350763","21","3"
"7","4051","405","1.000000","0.270988","21","3"
